coverage_fraction,covers_fault_count,covers_other_affected_set_count,covers_same_affected_set_count,scenario,semantic_hash_group_size,source_fault
0.01818181818181818,2,1,1,M_ROR,1,l_SW_C06_CC_SW_C06_M01_ACT
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C06_CC_SW_C06_M03_SENS
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C06_M01_ACT_SW_C06_M01_CTRL
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C06_M01_CTRL_SW_C06_M01_SENS
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C06_M01_SENS_SW_C06_M02_ACT
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C06_M02_ACT_SW_C06_M02_CTRL
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C06_M02_CTRL_SW_C06_M02_SENS
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C06_M02_SENS_SW_C06_M03_ACT
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C06_M03_ACT_SW_C06_M03_CTRL
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C06_M03_CTRL_SW_C06_M03_SENS
0.01818181818181818,2,1,1,M_ROR,1,l_SW_C07_CC_SW_C07_M01_ACT
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C07_CC_SW_C07_M03_SENS
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C07_M01_ACT_SW_C07_M01_CTRL
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C07_M01_CTRL_SW_C07_M01_SENS
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C07_M01_SENS_SW_C07_M02_ACT
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C07_M02_ACT_SW_C07_M02_CTRL
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C07_M02_CTRL_SW_C07_M02_SENS
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C07_M02_SENS_SW_C07_M03_ACT
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C07_M03_ACT_SW_C07_M03_CTRL
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C07_M03_CTRL_SW_C07_M03_SENS
0.01818181818181818,2,1,1,M_ROR,1,l_SW_C08_CC_SW_C08_M01_ACT
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C08_CC_SW_C08_M03_SENS
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C08_M01_ACT_SW_C08_M01_CTRL
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C08_M01_CTRL_SW_C08_M01_SENS
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C08_M01_SENS_SW_C08_M02_ACT
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C08_M02_ACT_SW_C08_M02_CTRL
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C08_M02_CTRL_SW_C08_M02_SENS
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C08_M02_SENS_SW_C08_M03_ACT
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C08_M03_ACT_SW_C08_M03_CTRL
0.00909090909090909,1,0,1,M_ROR,1,l_SW_C08_M03_CTRL_SW_C08_M03_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C01_CC_SW_C01_M01_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C01_CC_SW_C16_M04_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C01_M01_ACT_SW_C01_M01_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C01_M01_CTRL_SW_C01_M01_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C01_M01_SENS_SW_C01_M02_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C01_M02_ACT_SW_C01_M02_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C01_M02_CTRL_SW_C01_M02_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C01_M02_SENS_SW_C01_M03_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C01_M03_ACT_SW_C01_M03_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C01_M03_CTRL_SW_C01_M03_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C01_M03_SENS_SW_C01_M04_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C01_M04_ACT_SW_C01_M04_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C01_M04_CTRL_SW_C01_M04_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C01_M04_SENS_SW_C02_CC
0.004807692307692308,1,0,1,L_RING,1,l_SW_C02_CC_SW_C02_M01_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C02_M01_ACT_SW_C02_M01_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C02_M01_CTRL_SW_C02_M01_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C02_M01_SENS_SW_C02_M02_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C02_M02_ACT_SW_C02_M02_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C02_M02_CTRL_SW_C02_M02_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C02_M02_SENS_SW_C02_M03_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C02_M03_ACT_SW_C02_M03_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C02_M03_CTRL_SW_C02_M03_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C02_M03_SENS_SW_C02_M04_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C02_M04_ACT_SW_C02_M04_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C02_M04_CTRL_SW_C02_M04_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C02_M04_SENS_SW_C03_CC
0.004807692307692308,1,0,1,L_RING,1,l_SW_C03_CC_SW_C03_M01_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C03_M01_ACT_SW_C03_M01_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C03_M01_CTRL_SW_C03_M01_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C03_M01_SENS_SW_C03_M02_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C03_M02_ACT_SW_C03_M02_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C03_M02_CTRL_SW_C03_M02_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C03_M02_SENS_SW_C03_M03_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C03_M03_ACT_SW_C03_M03_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C03_M03_CTRL_SW_C03_M03_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C03_M03_SENS_SW_C03_M04_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C03_M04_ACT_SW_C03_M04_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C03_M04_CTRL_SW_C03_M04_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C03_M04_SENS_SW_C04_CC
0.004807692307692308,1,0,1,L_RING,1,l_SW_C04_CC_SW_C04_M01_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C04_M01_ACT_SW_C04_M01_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C04_M01_CTRL_SW_C04_M01_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C04_M01_SENS_SW_C04_M02_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C04_M02_ACT_SW_C04_M02_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C04_M02_CTRL_SW_C04_M02_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C04_M02_SENS_SW_C04_M03_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C04_M03_ACT_SW_C04_M03_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C04_M03_CTRL_SW_C04_M03_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C04_M03_SENS_SW_C04_M04_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C04_M04_ACT_SW_C04_M04_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C04_M04_CTRL_SW_C04_M04_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C04_M04_SENS_SW_C05_CC
0.004807692307692308,1,0,1,L_RING,1,l_SW_C05_CC_SW_C05_M01_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C05_M01_ACT_SW_C05_M01_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C05_M01_CTRL_SW_C05_M01_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C05_M01_SENS_SW_C05_M02_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C05_M02_ACT_SW_C05_M02_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C05_M02_CTRL_SW_C05_M02_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C05_M02_SENS_SW_C05_M03_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C05_M03_ACT_SW_C05_M03_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C05_M03_CTRL_SW_C05_M03_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C05_M03_SENS_SW_C05_M04_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C05_M04_ACT_SW_C05_M04_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C05_M04_CTRL_SW_C05_M04_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C05_M04_SENS_SW_C06_CC
0.004807692307692308,1,0,1,L_RING,1,l_SW_C06_CC_SW_C06_M01_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C06_M01_ACT_SW_C06_M01_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C06_M01_CTRL_SW_C06_M01_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C06_M01_SENS_SW_C06_M02_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C06_M02_ACT_SW_C06_M02_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C06_M02_CTRL_SW_C06_M02_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C06_M02_SENS_SW_C06_M03_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C06_M03_ACT_SW_C06_M03_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C06_M03_CTRL_SW_C06_M03_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C06_M03_SENS_SW_C06_M04_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C06_M04_ACT_SW_C06_M04_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C06_M04_CTRL_SW_C06_M04_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C06_M04_SENS_SW_C07_CC
0.004807692307692308,1,0,1,L_RING,1,l_SW_C07_CC_SW_C07_M01_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C07_M01_ACT_SW_C07_M01_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C07_M01_CTRL_SW_C07_M01_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C07_M01_SENS_SW_C07_M02_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C07_M02_ACT_SW_C07_M02_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C07_M02_CTRL_SW_C07_M02_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C07_M02_SENS_SW_C07_M03_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C07_M03_ACT_SW_C07_M03_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C07_M03_CTRL_SW_C07_M03_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C07_M03_SENS_SW_C07_M04_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C07_M04_ACT_SW_C07_M04_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C07_M04_CTRL_SW_C07_M04_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C07_M04_SENS_SW_C08_CC
0.004807692307692308,1,0,1,L_RING,1,l_SW_C08_CC_SW_C08_M01_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C08_M01_ACT_SW_C08_M01_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C08_M01_CTRL_SW_C08_M01_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C08_M01_SENS_SW_C08_M02_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C08_M02_ACT_SW_C08_M02_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C08_M02_CTRL_SW_C08_M02_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C08_M02_SENS_SW_C08_M03_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C08_M03_ACT_SW_C08_M03_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C08_M03_CTRL_SW_C08_M03_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C08_M03_SENS_SW_C08_M04_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C08_M04_ACT_SW_C08_M04_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C08_M04_CTRL_SW_C08_M04_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C08_M04_SENS_SW_C09_CC
0.004807692307692308,1,0,1,L_RING,1,l_SW_C09_CC_SW_C09_M01_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C09_M01_ACT_SW_C09_M01_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C09_M01_CTRL_SW_C09_M01_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C09_M01_SENS_SW_C09_M02_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C09_M02_ACT_SW_C09_M02_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C09_M02_CTRL_SW_C09_M02_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C09_M02_SENS_SW_C09_M03_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C09_M03_ACT_SW_C09_M03_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C09_M03_CTRL_SW_C09_M03_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C09_M03_SENS_SW_C09_M04_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C09_M04_ACT_SW_C09_M04_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C09_M04_CTRL_SW_C09_M04_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C09_M04_SENS_SW_C10_CC
0.004807692307692308,1,0,1,L_RING,1,l_SW_C10_CC_SW_C10_M01_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C10_M01_ACT_SW_C10_M01_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C10_M01_CTRL_SW_C10_M01_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C10_M01_SENS_SW_C10_M02_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C10_M02_ACT_SW_C10_M02_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C10_M02_CTRL_SW_C10_M02_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C10_M02_SENS_SW_C10_M03_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C10_M03_ACT_SW_C10_M03_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C10_M03_CTRL_SW_C10_M03_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C10_M03_SENS_SW_C10_M04_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C10_M04_ACT_SW_C10_M04_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C10_M04_CTRL_SW_C10_M04_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C10_M04_SENS_SW_C11_CC
0.004807692307692308,1,0,1,L_RING,1,l_SW_C11_CC_SW_C11_M01_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C11_M01_ACT_SW_C11_M01_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C11_M01_CTRL_SW_C11_M01_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C11_M01_SENS_SW_C11_M02_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C11_M02_ACT_SW_C11_M02_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C11_M02_CTRL_SW_C11_M02_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C11_M02_SENS_SW_C11_M03_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C11_M03_ACT_SW_C11_M03_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C11_M03_CTRL_SW_C11_M03_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C11_M03_SENS_SW_C11_M04_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C11_M04_ACT_SW_C11_M04_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C11_M04_CTRL_SW_C11_M04_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C11_M04_SENS_SW_C12_CC
0.004807692307692308,1,0,1,L_RING,1,l_SW_C12_CC_SW_C12_M01_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C12_M01_ACT_SW_C12_M01_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C12_M01_CTRL_SW_C12_M01_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C12_M01_SENS_SW_C12_M02_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C12_M02_ACT_SW_C12_M02_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C12_M02_CTRL_SW_C12_M02_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C12_M02_SENS_SW_C12_M03_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C12_M03_ACT_SW_C12_M03_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C12_M03_CTRL_SW_C12_M03_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C12_M03_SENS_SW_C12_M04_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C12_M04_ACT_SW_C12_M04_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C12_M04_CTRL_SW_C12_M04_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C12_M04_SENS_SW_C13_CC
0.004807692307692308,1,0,1,L_RING,1,l_SW_C13_CC_SW_C13_M01_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C13_M01_ACT_SW_C13_M01_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C13_M01_CTRL_SW_C13_M01_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C13_M01_SENS_SW_C13_M02_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C13_M02_ACT_SW_C13_M02_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C13_M02_CTRL_SW_C13_M02_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C13_M02_SENS_SW_C13_M03_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C13_M03_ACT_SW_C13_M03_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C13_M03_CTRL_SW_C13_M03_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C13_M03_SENS_SW_C13_M04_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C13_M04_ACT_SW_C13_M04_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C13_M04_CTRL_SW_C13_M04_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C13_M04_SENS_SW_C14_CC
0.004807692307692308,1,0,1,L_RING,1,l_SW_C14_CC_SW_C14_M01_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C14_M01_ACT_SW_C14_M01_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C14_M01_CTRL_SW_C14_M01_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C14_M01_SENS_SW_C14_M02_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C14_M02_ACT_SW_C14_M02_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C14_M02_CTRL_SW_C14_M02_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C14_M02_SENS_SW_C14_M03_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C14_M03_ACT_SW_C14_M03_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C14_M03_CTRL_SW_C14_M03_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C14_M03_SENS_SW_C14_M04_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C14_M04_ACT_SW_C14_M04_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C14_M04_CTRL_SW_C14_M04_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C14_M04_SENS_SW_C15_CC
0.004807692307692308,1,0,1,L_RING,1,l_SW_C15_CC_SW_C15_M01_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C15_M01_ACT_SW_C15_M01_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C15_M01_CTRL_SW_C15_M01_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C15_M01_SENS_SW_C15_M02_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C15_M02_ACT_SW_C15_M02_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C15_M02_CTRL_SW_C15_M02_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C15_M02_SENS_SW_C15_M03_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C15_M03_ACT_SW_C15_M03_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C15_M03_CTRL_SW_C15_M03_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C15_M03_SENS_SW_C15_M04_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C15_M04_ACT_SW_C15_M04_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C15_M04_CTRL_SW_C15_M04_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C15_M04_SENS_SW_C16_CC
0.004807692307692308,1,0,1,L_RING,1,l_SW_C16_CC_SW_C16_M01_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C16_M01_ACT_SW_C16_M01_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C16_M01_CTRL_SW_C16_M01_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C16_M01_SENS_SW_C16_M02_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C16_M02_ACT_SW_C16_M02_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C16_M02_CTRL_SW_C16_M02_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C16_M02_SENS_SW_C16_M03_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C16_M03_ACT_SW_C16_M03_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C16_M03_CTRL_SW_C16_M03_SENS
0.004807692307692308,1,0,1,L_RING,1,l_SW_C16_M03_SENS_SW_C16_M04_ACT
0.004807692307692308,1,0,1,L_RING,1,l_SW_C16_M04_ACT_SW_C16_M04_CTRL
0.004807692307692308,1,0,1,L_RING,1,l_SW_C16_M04_CTRL_SW_C16_M04_SENS
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C01_CC_SW_C01_CORE_A
0.006289308176100629,2,0,2,L_REDSTAR,1,l_SW_C01_CC_SW_C01_CORE_B
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C01_CORE_A_SW_C01_M01_ACT
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C01_CORE_A_SW_C01_M01_CTRL
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C01_CORE_A_SW_C01_M02_ACT
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C01_CORE_A_SW_C01_M02_CTRL
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C01_CORE_A_SW_C01_M03_ACT
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C01_CORE_A_SW_C01_M03_CTRL
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C01_CORE_A_SW_C01_M04_ACT
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C01_CORE_A_SW_C01_M04_CTRL
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C01_CORE_A_SW_FACTORY_CORE_A
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C01_CORE_B_SW_C01_M01_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C01_CORE_B_SW_C01_M01_SENS
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C01_CORE_B_SW_C01_M02_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C01_CORE_B_SW_C01_M02_SENS
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C01_CORE_B_SW_C01_M03_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C01_CORE_B_SW_C01_M03_SENS
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C01_CORE_B_SW_C01_M04_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C01_CORE_B_SW_C01_M04_SENS
0.0031446540880503146,1,0,1,L_REDSTAR,1,l_SW_C01_CORE_B_SW_FACTORY_CORE_A
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C02_CC_SW_C02_CORE_A
0.006289308176100629,2,0,2,L_REDSTAR,1,l_SW_C02_CC_SW_C02_CORE_B
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C02_CORE_A_SW_C02_M01_ACT
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C02_CORE_A_SW_C02_M01_CTRL
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C02_CORE_A_SW_C02_M02_ACT
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C02_CORE_A_SW_C02_M02_CTRL
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C02_CORE_A_SW_C02_M03_ACT
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C02_CORE_A_SW_C02_M03_CTRL
0.006289308176100629,2,1,1,L_REDSTAR,1,l_SW_C02_CORE_A_SW_C02_M04_ACT
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C02_CORE_A_SW_C02_M04_CTRL
0.009433962264150943,3,2,1,L_REDSTAR,1,l_SW_C02_CORE_A_SW_FACTORY_CORE_A
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C02_CORE_B_SW_C02_M01_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C02_CORE_B_SW_C02_M01_SENS
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C02_CORE_B_SW_C02_M02_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C02_CORE_B_SW_C02_M02_SENS
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C02_CORE_B_SW_C02_M03_CTRL
0.006289308176100629,2,0,2,L_REDSTAR,2,l_SW_C02_CORE_B_SW_C02_M03_SENS
