affected_flow_count,algorithm_used,candidate_route_generation_ms,celf_wall_ms,conversion_ms,diagnostic,endpoint_a,endpoint_b,fault_id,feasible,gzip_bytes,h2s_wall_ms,peak_rss_bytes,pf_to_p0_runtime_ratio,profile_bytes,profile_hash,profile_normalization_ms,quantile_bin,repeat,scenario_id,scheduled_flow_ratio,scheduling_ms,semantic_profile_hash,semantic_valid,status,total_backend_ms,verification_ms
3,H2S,0.637216,0,6.80926,,sw0135,sw0136,l_sw0135_sw0136,True,316931,62.346392,29896704,0.6407763199335841,3625425,f0ef3603bdbc7524ad24b0449cfa7afc5e0e4dbbe72a97d7f8a5fe33f49c5cc9,39.159116,0,,S4,1.0,61.709176,32259df5fe2fb0c1e31992bb4d2b20df6a0b6abdf171f7e999b3afbca8bb0d76,True,SUCCESS_H2S,322.17,177.020312
3,H2S,0.590645,0,6.863711,,sw0136,sw0137,l_sw0136_sw0137,True,317107,58.433239,29904896,0.6073654784620712,3626307,9754d107f9225193f11b4b227eed2c702929eaadd4550406c538f38d74493409,24.516172,1,,S4,1.0,57.842594,c659c23bb55133b5500f75d4cdde74c718eb3d85b3ac6b19a634ade35317eae1,True,SUCCESS_H2S,305.371672,179.881018
4,H2S,0.774715,0,6.984269,,sw0037,sw0038,l_sw0037_sw0038,True,317217,57.746566,29900800,0.6021716658715687,3624632,8678a63272678265e7cbfa36643ca21e7cc09e0c374ce6b51af9406b03c0ae46,27.030288,1,,S4,1.0,56.971851,b86216ced2b97fdc017a7077445a4d0e28c658fa9c55b38d86bbad0b03d53269,True,SUCCESS_H2S,302.760323,174.731584
4,H2S,0.7490650000000001,0,6.897845,,sw0088,sw0089,l_sw0088_sw0089,True,317012,56.883737,29904896,0.6368017922849999,3625649,8eac7fbb415e082849a2df34d4edce230fda4baf2af75a169577bea98072aab4,41.197975,1,,S4,1.0,56.134672,89bb6d11e36253fa82c0ee532464da13a8dc58c23b6b2e61ac7cf8a8137d73ed,True,SUCCESS_H2S,320.171684,176.300536
4,H2S,0.71765,0,6.948141,,sw0156,sw0157,l_sw0156_sw0157,True,317127,57.961142,29913088,0.6097846144277217,3626544,2885611d0d7fb3fa088d5c7d735a98a84652003baadbd683a4839818efd1484d,24.397723,1,,S4,1.0,57.243492,8201f8d7cd01d623b7293b47fd7fbc6d0971da261a80480c16b385e119b0ebee,True,SUCCESS_H2S,306.587967,180.23162
6,H2S,1.04234,0,6.986409,,sw0093,sw0094,l_sw0093_sw0094,True,317188,63.734746,29913088,0.6254872680567533,3626661,da02103e83852e77c66054f8e28a477b00b991babcbc870207c56eaed365eec4,23.741667,1,,S4,1.0,62.692406,d5d0f4dc1e8d61f950b80d150a2056c49d7d88385bcbccd9fe408332c5ac87f6,True,SUCCESS_H2S,314.482959,183.591115
102,H2S,14.783321,0,6.575147,,sw0062,sw0064,l_sw0062_sw0064,True,317020,72.39908,30560256,0.6458667733565107,3639013,3218550d760e8a3287c7efa71a0ecc9d6dc743739084efd975606c62ec4ead08,26.287996,1,,S4,1.0,57.615759,69e1308def16610385214f4eb73d2e2a1d972c52336f92001bf2ac0f72c77e5a,True,SUCCESS_H2S,324.729382,176.709704
104,H2S,14.991847000000002,0,6.749218,,sw0077,sw0079,l_sw0077_sw0079,True,317794,71.172591,30609408,0.6914475934432749,3634521,2b957d6d3e7130ddc5541bf6acaf42da4d32e03a702176a663bc3b62a3ba1adc,39.290063,1,,S4,1.0,56.180744,3eb3ad0c28709269c593429e7f94fabb319959cd1a94a5675abf349cd48abdfb,True,SUCCESS_H2S,347.646541,185.39801
105,H2S,14.688357000000002,0,6.266675,,sw0088,sw0090,l_sw0088_sw0090,True,318477,71.77571,30666752,0.6420894668616908,3639126,bbcfc2185fa875985bc1ae890e2bd6097b2c37bb7fc9706ef2a1f6aa8029e966,24.116031,1,,S4,1.0,57.087353,649554a7ebbeea770818abec8140ff2ad0ad8cd47516491056ba15224df04acc,True,SUCCESS_H2S,322.830225,177.644084
105,H2S,14.891639999999999,0,6.609206,,sw0090,sw0092,l_sw0090_sw0092,True,318696,70.907233,30621696,0.6884290908574797,3644041,4c947ed652395d0b838ec5eae892ef4a5085a8181ef5edb09708fcbdcf165fb4,40.428871,2,,S4,1.0,56.01559300000001,f905de3c15eace486a03119c72bebc300665ae1c80b5f2fe572117c1285653fc,True,SUCCESS_H2S,346.128896,184.037707
106,H2S,15.178377,0,6.420876,,sw0085,sw0087,l_sw0085_sw0087,True,316326,78.350859,30670848,0.6594121427305555,3638122,5de945a51ee5c4945e014f77c672045c66e185b6debe756f0c99cdb7d1aa382d,24.457273,2,,S4,1.0,63.172482,0199d8725a7905e905633daf5e80ed0108c619e21f9b082e3cbd6902a9173c1f,True,SUCCESS_H2S,331.539733,179.762887
107,H2S,16.128574,0,6.330054,,sw0105,sw0107,l_sw0105_sw0107,True,317576,74.944118,30691328,0.6618040083602882,3633814,e4191ce21afd07fb26bd8a652a2aa79f91e26d8406a18f92b97c56aa9976e821,24.374135,2,,S4,1.0,58.815544,6fe7d2c24e4054bddc827d4b5d863d016464c0f101d67eab8fa922e163f80c15,True,SUCCESS_H2S,332.742317,184.7373
108,,0,72.60136,6.186078,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0114,sw0116,l_sw0114_sw0116,False,0,73.038028,30654464,1.2234492520907005,0,,0,2,,S4,0.998,0,,False,HEURISTIC_NOT_FOUND,615.126735,0
109,H2S,15.481323999999999,0,6.323262,,sw0100,sw0102,l_sw0100_sw0102,True,316252,73.3202,30666752,0.6431049074846048,3634524,32b0884bafdb11c2429a7f83d4782f3ea65dade2dfb293a873ff27dd795029f5,24.497126,2,,S4,1.0,57.838876,57c84d43df152fe2f8e90d5e4eb26c5f68efbfc495915f0b3149cd6f9c512cd9,True,SUCCESS_H2S,323.340769,175.439619
110,H2S,15.283159,0,6.432314,,sw0067,sw0069,l_sw0067_sw0069,True,316667,77.394426,30646272,0.6593106054306549,3637076,dc0a3d54b17de585bb994c4b06d0a441c461acb475908c387d25f82a99115a83,27.23907,2,,S4,1.0,62.111267,774d6484c15bfbbc7d4dc8e5afbed4226886ea03c00895fee20e050056bb6b72,True,SUCCESS_H2S,331.488682,177.796679
111,H2S,16.008659,0,6.543551,,sw0011,sw0013,l_sw0011_sw0013,True,319019,72.300566,30621696,0.670851956162395,3650966,2889608fa603d6120af06c4d07f29051db355fb71f6444104de8de1161926f41,38.659797,2,,S4,1.0,56.291907,24bb62f9768a90535cd86baf750750cc5990929d9d6a485dd6451514a108925f,True,SUCCESS_H2S,337.291451,175.012243
111,H2S,15.863090999999999,0,6.254057,,sw0099,sw0101,l_sw0099_sw0101,True,316496,73.469492,30666752,0.6570288434589875,3630660,63eac427d23d733a0eb718b49f1f38c6898b0b412e4af64f05698e1520d1ae05,24.143102,3,,S4,1.0,57.606401000000005,fbf99e7f2342998f8acaf420ce56f63319d1f0d264a36f05f03401f99d5d86c5,True,SUCCESS_H2S,330.341456,184.11191
112,H2S,15.991913,0,6.221944,,sw0042,sw0044,l_sw0042_sw0044,True,316959,71.699447,30679040,0.6750305687915436,3638377,67fe62df8bb4c0bf3c86ce15a2c370da3ae530e0a8126692345584e0fc3dadb3,39.667013,3,,S4,1.0,55.70753400000001,0223fa7f674416688974b5960383b6bc5a0790696f7f694554e9ec88bfc9c1d9,True,SUCCESS_H2S,339.392377,177.578865
113,H2S,16.250584,0,6.277338,,sw0013,sw0015,l_sw0013_sw0015,True,318018,74.662389,30662656,0.6518989434185818,3644493,dfa2753a4bbee575a13b69ed5da6d9e35961714a2610ca596062506c8cfcba92,24.014161,3,,S4,1.0,58.411805,d0851e1257aa0e7bd8b7c3e6384ca41ebf56d371ded7a7c7f7dec332ce5ee629,True,SUCCESS_H2S,327.762241,178.674871
113,H2S,16.704026,0,6.697141,,sw0128,sw0130,l_sw0128_sw0130,True,317707,79.974859,30679040,0.6646405369949405,3637983,4ef00edccb423365a9c32f822f01d500df2bc29d6f8e259a1bfbcc627f758847,26.746716,3,,S4,1.0,63.270832999999996,a2cdedc5e8a5084ab259d92a987beb89da676533f712454bd516b9d2a3c345d8,True,SUCCESS_H2S,334.168469,178.008762
114,H2S,16.104543999999997,0,6.226448,,sw0065,sw0067,l_sw0065_sw0067,True,317276,73.290413,30662656,0.6520895115730285,3634733,1653beb1e0a9dbc508013e86c915bc21d7b0b8a1dac022e928c246d654c2b406,27.716733,3,,S4,1.0,57.185869000000004,330aaaad985bd6a271f7d41247e877bf5e38d7bdd7fd8cd300d6f5e1331ad5be,True,SUCCESS_H2S,327.858055,176.956302
114,H2S,16.733139,0,8.324347,,sw0117,sw0119,l_sw0117_sw0119,True,316532,76.375736,30715904,0.6913420563880297,3638272,e53c393926c2dbd9ee2eef25c1c1f261a476bdf50627ac62bca74a8b8911bb67,39.27568,3,,S4,1.0,59.642597,b07bca4725e76f51423bc75703dc93fd298fba336cc80837f6000f8d6370ffbd,True,SUCCESS_H2S,347.593479,179.41163
114,,0,74.576846,6.457499,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0164,sw0166,l_sw0164_sw0166,False,0,73.410282,30670848,1.210347710367401,0,,0,3,,S4,0.998,0,,False,HEURISTIC_NOT_FOUND,608.539532,0
115,H2S,18.462084,0,6.702409,,sw0106,sw0108,l_sw0106_sw0108,True,316589,79.008815,30654464,0.6640253483689448,3633520,7bda3bccef5a3d325387dd6a1ed0423df34c08a5b65fb066f4e0d72ff670843b,28.304222,3,,S4,1.0,60.546730999999994,b7a6f5d7463b0ca7fe935376edd0d859b187aecf5338791a496245e89d83f791,True,SUCCESS_H2S,333.859164,176.401694
115,H2S,16.444205,0,6.283117,,sw0108,sw0110,l_sw0108_sw0110,True,317262,74.445756,30650368,0.6768329906153607,3636586,d09e28e092d06bc675bf7658d56b4de938e53e569d9a4f2a3fe0b15550a5dd27,38.961626,4,,S4,1.0,58.001551000000006,65dc9270427f220658929f862acf4cc9e596d3b22f7ca3472ff6f5da2bf774a6,True,SUCCESS_H2S,340.2986,176.361352
116,,0,71.084011,6.236412,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0151,sw0153,l_sw0151_sw0153,False,0,74.27857,30670848,1.1743332986621573,0,,0,4,,S4,0.998,0,,False,HEURISTIC_NOT_FOUND,590.432179,0
118,,0,73.108349,6.399495,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0008,sw0010,l_sw0008_sw0010,False,0,75.983857,30736384,1.2284758844547017,0,,0,4,,S4,0.998,0,,False,HEURISTIC_NOT_FOUND,617.654029,0
118,,0,73.037406,6.311393,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0149,sw0151,l_sw0149_sw0151,False,0,81.748475,30638080,1.2036994148892957,0,,0,4,,S4,0.996,0,,False,HEURISTIC_NOT_FOUND,605.196897,0
120,H2S,17.587897,0,6.397871,,sw0010,sw0012,l_sw0010_sw0012,True,318963,74.327778,30732288,0.6788463294235257,3659677,a0a1769f19eb2858a5c74528ce2ea2f1333ce28985c5138503711dba16f1f94c,39.696243,4,,S4,1.0,56.739881,5b4e14c4d30a8a0b55044820c87d1a0cd524fa45acef9f3a32965673a80939a9,True,SUCCESS_H2S,341.310868,176.141644
121,,0,75.69968,6.177028,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0161,sw0163,l_sw0161_sw0163,False,0,73.715503,30588928,1.1894558306400718,0,,0,4,,S4,0.992,0,,False,HEURISTIC_NOT_FOUND,598.035497,0
122,,0,80.011182,6.649649,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0165,sw0167,l_sw0165_sw0167,False,0,74.601797,30658560,1.244050014866122,0,,0,4,,S4,0.996,0,,False,HEURISTIC_NOT_FOUND,625.484402,0
1,H2S,0.419597,0,12.082223,,sw0015,sw0016,l_sw0015_sw0016,True,576621,95.915729,50405376,0.4568394719583918,6455311,f34fac9832865e08ab591bb27a503560fb5ebfa780a4fac92ec6af5f0118ef02,46.84345,0,,S5,1.0,95.496132,c9531cb5b6ac02ecf6d2d68ee57fb525dca22826fa52a8144d94d86bd63759c9,True,SUCCESS_H2S,562.964671,343.372081
197,,0,113.135125,10.988984,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0113,sw0115,l_sw0113_sw0115,False,0,117.922671,50630656,0.8515822433553645,0,,0,2,,S5,0.967,0,,False,HEURISTIC_NOT_FOUND,1049.407389,0
224,,0,113.267137,11.726249,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0167,sw0169,l_sw0167_sw0169,False,0,122.012293,48758784,0.8220471308387794,0,,0,4,,S5,0.931,0,,False,HEURISTIC_NOT_FOUND,1013.01118,0
1,H2S,0.391298,0,13.405929,,sw0143,sw0144,l_sw0143_sw0144,True,576615,90.968052,50249728,0.4497872959076896,6455355,c49bdcea4ce4c5b8160ec13b18ec1fbd63eeb5e7cc68a82a5a4e9a655d039c8f,52.107725,0,,S5,1.0,90.576754,1c4b9651b05c1de1f637097b7a98382c33f6df5ae284cecc4d0622cb9e12850c,True,SUCCESS_H2S,554.274253,333.071628
2,H2S,0.561666,0,11.702615,,sw0039,sw0040,l_sw0039_sw0040,True,576943,94.951591,50409472,0.4692575553992668,6455054,8dc6bf2c5b588467f561ca55ab50c1123ad00ec54a46e6fd16b0879fe3d0cfe5,71.625825,0,,S5,1.0,94.38992499999999,5230ff25c2d87e78c866b44fd3fbc4da8fc1458c7396bc62fb70c02949ff329d,True,SUCCESS_H2S,578.267513,332.104585
2,H2S,0.5733739999999999,0,13.498386,,sw0101,sw0102,l_sw0101_sw0102,True,576639,101.00378,50405376,0.44647248789312,6454885,91043e8efc874108aea05a503b7fa31a3e83bb4fceb93a16a87dbf314f118ce4,49.253755,0,,S5,1.0,100.430406,12c6e923a415168c0a9b6186f30f39032f53a658cef19c1cb65a26bb184edbe0,True,SUCCESS_H2S,550.189405,322.14339
2,H2S,0.5508620000000001,0,11.659495,,sw0132,sw0133,l_sw0132_sw0133,True,576579,93.654482,50413568,0.4585984370230906,6455134,3dd35ba4a000fb6181087c45ed9015e09b5f748ab18302a716af2b524e656fd9,51.90928,0,,S5,1.0,93.10362,71bafe813f18c01a66b6fc7fb0ac0feadee4e0f4bdeb34242b41fa39ad7dfa05,True,SUCCESS_H2S,565.132249,341.535441
3,H2S,0.751178,0,11.801007,,sw0012,sw0013,l_sw0012_sw0013,True,576650,92.164462,50409472,0.45972021547602415,6455026,147c8812f2999e0faad6c1111b2bcd5c089487547c71ccb7863415300d8c5443,63.193122,0,,S5,1.0,91.413284,4c6d82335ce73e65bfefbf5275af53129ffd2bec8520653d990575fa72dfe501,True,SUCCESS_H2S,566.51462,331.273391
3,H2S,0.6937329999999999,0,11.957639,,sw0056,sw0057,l_sw0056_sw0057,True,576565,100.152473,50417664,0.4540718158837427,6455457,e7de0497783cfd16c99b1c80cec43fcc8ff075f9ab5155d805ab5e3a944388cc,52.277518,0,,S5,1.0,99.45874,3bca3d1850f9d7d56bdfea72863cc88760026bf2aa37fffeb9c44c117d5eb194,True,SUCCESS_H2S,559.55408,330.461159
3,,0,84.626632,11.940625,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0094,sw0095,l_sw0094_sw0095,False,0,95.264227,50343936,0.8437348197343816,0,,0,0,,S5,0.998,0,,False,HEURISTIC_NOT_FOUND,1039.736985,0
3,H2S,0.685149,0,11.802625,,sw0097,sw0098,l_sw0097_sw0098,True,576004,96.868708,50405376,0.4451293223375813,6451032,3368eaba0964bdd048df3706f8d119314b78906331ba03285ad266be88bea951,46.726178,1,,S5,1.0,96.183559,263c6da5bda1dcae7813c4092e83ec343f51e079b177a6d15a4b16931239e8f2,True,SUCCESS_H2S,548.534218,328.132834
3,H2S,0.714182,0,11.968506,,sw0160,sw0161,l_sw0160_sw0161,True,576781,101.647566,50417664,0.47096641347088386,6455151,0b6023866ef0db9c9567db560c2e6ca7fcbda4800d9f69180e58b0def19d1ee8,69.965234,1,,S5,1.0,100.933384,1b2915b6a7ba1cd7032b9a4191852a796df74f104a2e63b9ff7262a664a6ca5b,True,SUCCESS_H2S,580.373344,331.474851
4,H2S,0.845132,0,11.874845,,sw0067,sw0068,l_sw0067_sw0068,True,576393,92.283203,50249728,0.438432863172304,6454593,dce2c207082096a923c2daf72dcab86a652c11446463dc4d12e03dc5f3ca7b6f,46.230826,1,,S5,1.0,91.438071,52e051131535fed12fb721d0d85bf2d43b23256352435db016586f480a59680e,True,SUCCESS_H2S,540.282151,324.526384
5,H2S,0.9926069999999999,0,11.581049,,sw0035,sw0036,l_sw0035_sw0036,True,576909,92.415402,50421760,0.44410857341695986,6455980,bb6e07025540fa074a1ce232f0dec888e4c8d6817ff6c76a7d27fda43f00c9dc,51.894244,1,,S5,1.0,91.422795,1c136af860b5ac757c9a292a73d83258d73582accf15c2b9d2466c4831e5e3d5,True,SUCCESS_H2S,547.276346,326.024279
5,H2S,0.969113,0,12.016682,,sw0153,sw0154,l_sw0153_sw0154,True,576646,101.216279,50425856,0.4706367234627017,6460335,f0588652b9e677da310fa500bc04f30707f39843ff0bae239d32dcf97337304c,68.243475,1,,S5,1.0,100.247166,d02f47536532452778f5221c9827eb0f7e8e4716a3abf52002b4e903b8d8203a,True,SUCCESS_H2S,579.967066,331.132844
6,H2S,1.149742,0,11.746178,,sw0115,sw0116,l_sw0115_sw0116,True,577403,93.549835,50417664,0.44436888682126613,6457107,3366b38bf34e27e6f9176533795e7b6e1a9f7a451cb0e90138f62b39968192c4,46.890532,1,,S5,1.0,92.400093,3d2366b51d794316640429f7acf34f1f8a0858478ffeb06000ca0178b24464a4,True,SUCCESS_H2S,547.597131,331.077997
7,H2S,1.286018,0,11.822665,,sw0110,sw0111,l_sw0110_sw0111,True,577113,92.192569,50429952,0.45003723442889954,6456722,8299e63f379dc704766c0c32ff63c22af7c1698c69f0a90e95a0b6312898b420,52.559855,1,,S5,1.0,90.90655100000001,934590a8a8477caa5d48341aa0d58bc2d67a254d9fa5a1e6aa67158f70f9cf27,True,SUCCESS_H2S,554.582253,331.59286
11,H2S,1.9240089999999999,0,12.337689,,sw0149,sw0150,l_sw0149_sw0150,True,576740,102.715706,50446336,0.46740109402407853,6455484,0c7a7ceb0ac64ff9211ea79274874d533694b63bbb5170403b0fb49cefc81918,63.367475,1,,S5,1.0,100.791697,512b54615afa85ea46c1b29f061c17b89cfc1305d49c359699e8befa3579f888,True,SUCCESS_H2S,575.97979,330.020607
187,,0,107.788949,11.278039,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0079,sw0081,l_sw0079_sw0081,False,0,116.354378,49152000,0.829894993475152,0,,0,2,,S5,0.944,0,,False,HEURISTIC_NOT_FOUND,1022.682125,0
194,,0,122.021554,11.010236,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0062,sw0064,l_sw0062_sw0064,False,0,116.779143,50270208,0.8512562188416637,0,,0,2,,S5,0.962,0,,False,HEURISTIC_NOT_FOUND,1049.005628,0
196,,0,107.142553,11.674322,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0041,sw0043,l_sw0041_sw0043,False,0,114.621642,48394240,0.8104411828596297,0,,0,2,,S5,0.925,0,,False,HEURISTIC_NOT_FOUND,998.709135,0
197,,0,118.238185,11.557567,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0047,sw0049,l_sw0047_sw0049,False,0,111.907944,48185344,0.8217254713228241,0,,0,2,,S5,0.922,0,,False,HEURISTIC_NOT_FOUND,1012.614798,0
198,,0,110.624475,11.622244,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0103,sw0105,l_sw0103_sw0105,False,0,116.91328,50233344,0.8606753443362839,0,,0,2,,S5,0.961,0,,False,HEURISTIC_NOT_FOUND,1060.612845,0
199,,0,120.983248,11.37407,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0148,sw0150,l_sw0148_sw0150,False,0,111.30143,47992832,0.8156650521357717,0,,0,2,,S5,0.915,0,,False,HEURISTIC_NOT_FOUND,1005.146525,0
200,,0,108.969726,11.181063,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0100,sw0102,l_sw0100_sw0102,False,0,114.172973,48586752,0.813893070792241,0,,0,2,,S5,0.933,0,,False,HEURISTIC_NOT_FOUND,1002.962907,0
202,,0,117.623527,11.618166,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0094,sw0096,l_sw0094_sw0096,False,0,114.35409,49115136,0.8373590649628534,0,,0,3,,S5,0.944,0,,False,HEURISTIC_NOT_FOUND,1031.880123,0
203,,0,112.461202,11.21666,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0164,sw0166,l_sw0164_sw0166,False,0,116.292936,49176576,0.838162197768883,0,,0,3,,S5,0.942,0,,False,HEURISTIC_NOT_FOUND,1032.869826,0
205,,0,127.115232,11.399148,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0168,sw0170,l_sw0168_sw0170,False,0,117.759473,49729536,0.8590538373433635,0,,0,3,,S5,0.95,0,,False,HEURISTIC_NOT_FOUND,1058.614657,0
206,,0,108.818083,11.17419,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0118,sw0120,l_sw0118_sw0120,False,0,116.224378,48549888,0.830872907964468,0,,0,3,,S5,0.93,0,,False,HEURISTIC_NOT_FOUND,1023.887212,0
207,,0,125.970117,11.37168,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0074,sw0076,l_sw0074_sw0076,False,0,116.679083,49029120,0.8525405441626753,0,,0,3,,S5,0.939,0,,False,HEURISTIC_NOT_FOUND,1050.588306,0
208,,0,111.000705,11.530933,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0059,sw0061,l_sw0059_sw0061,False,0,114.35555,48476160,0.8220958875146557,0,,0,3,,S5,0.924,0,,False,HEURISTIC_NOT_FOUND,1013.071263,0
209,,0,120.624541,11.105909,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0152,sw0154,l_sw0152_sw0154,False,0,113.784428,48373760,0.815356530621954,0,,0,3,,S5,0.922,0,,False,HEURISTIC_NOT_FOUND,1004.766333,0
210,,0,110.801112,11.32272,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0154,sw0156,l_sw0154_sw0156,False,0,116.919632,48459776,0.8084717898472898,0,,0,3,,S5,0.93,0,,False,HEURISTIC_NOT_FOUND,996.282246,0
211,,0,119.819222,11.824622,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0019,sw0021,l_sw0019_sw0021,False,0,114.003296,48320512,0.8275796084580306,0,,0,4,,S5,0.92,0,,False,HEURISTIC_NOT_FOUND,1019.828869,0
212,,0,112.293696,11.605141,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0003,sw0005,l_sw0003_sw0005,False,0,116.389738,48701440,0.8497890505085681,0,,0,4,,S5,0.93,0,,False,HEURISTIC_NOT_FOUND,1047.197632,0
214,,0,124.396187,11.045497,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0080,sw0082,l_sw0080_sw0082,False,0,116.138616,48852992,0.8317415214170997,0,,0,4,,S5,0.936,0,,False,HEURISTIC_NOT_FOUND,1024.957607,0
216,,0,112.961242,11.516925,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0021,sw0023,l_sw0021_sw0023,False,0,115.948161,48234496,0.8069433849535202,0,,0,4,,S5,0.92,0,,False,HEURISTIC_NOT_FOUND,994.398788,0
217,,0,126.582044,11.746413,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0161,sw0163,l_sw0161_sw0163,False,0,118.874864,49053696,0.8501748119518154,0,,0,4,,S5,0.934,0,,False,HEURISTIC_NOT_FOUND,1047.673007,0
220,,0,117.170757,11.69012,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0001,sw0003,l_sw0001_sw0003,False,0,116.530994,48549888,0.8517322510999692,0,,0,4,,S5,0.924,0,,False,HEURISTIC_NOT_FOUND,1049.592244,0
221,,0,123.140846,11.044739,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0010,sw0012,l_sw0010_sw0012,False,0,123.313115,49582080,0.8320099878484273,0,,0,4,,S5,0.94,0,,False,HEURISTIC_NOT_FOUND,1025.288439,0
1,H2S,0.719156,0,17.9689,,sw0003,sw0004,l_sw0003_sw0004,True,1320057,218.10669,107204608,0.5263729241442774,14392048,41986ddb5e311d93cf33b9283cea7d71909a0197d8162df2adb1982dec617225,146.051851,0,,S6,1.0,217.387534,8f4ca787beea0932cedb23acf8454f3b63898ade73e12d730458198dcd1701d5,True,SUCCESS_H2S,1831.968133,1298.404225
234,,0,252.992224,15.185068,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0012,sw0014,l_sw0012_sw0014,False,0,267.803608,99409920,0.9371567843556501,0,,0,2,,S6,0.89,0,,False,HEURISTIC_NOT_FOUND,3261.644522,0
261,,0,275.828006,15.388099,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0171,sw0173,l_sw0171_sw0173,False,0,280.577848,101060608,0.9500338447443737,0,,0,4,,S6,0.909,0,,False,HEURISTIC_NOT_FOUND,3306.461349,0
1,H2S,0.731269,0,17.518585,,sw0085,sw0086,l_sw0085_sw0086,True,1320073,207.739289,107212800,0.5213877444992722,14392044,3869a4ba6dd1bd2693fd4ae65f14dbce9626211f014fbfb3efff2ede779e4bb8,144.913397,0,,S6,1.0,207.00802000000002,4aec4efa30e8067c6514205cc380ef0a0bfda2da3e33c9dfc1de980bf116f1f2,True,SUCCESS_H2S,1814.617905,1292.70134
1,H2S,0.719612,0,16.844759,,sw0166,sw0167,l_sw0166_sw0167,True,1320090,224.776154,107216896,0.5183411547767608,14392370,8b37fa8d6680fa7429c7cbc346e79047788867c468041d57424055b77b4dc3f2,137.998406,0,,S6,1.0,224.05654199999998,1afe1fed6933dd835e7a99306892e0cfcc4dcf86892ba8ce4b63f6ca83ac90c2,True,SUCCESS_H2S,1804.014671,1279.454385
1,H2S,0.691249,0,17.369132,,sw0268,sw0269,l_sw0268_sw0269,True,1320056,224.187367,107204608,0.5246116275791993,14391878,17d4395613ce9e7b43d9f32ec230e3cf580ba473d7e14dc84db6f7af00f0add5,144.979574,0,,S6,1.0,223.496118,643d15499e4b7446f42d39607eab1c9151d357ca5046eda7cfb3504ce7e9010f,True,SUCCESS_H2S,1825.838184,1289.611891
2,,0,197.173745,17.038911,H2S and CELF did not produce an all-flow static-valid PF schedule,sw0001,sw0340,l_sw0001_sw0340,False,0,225.49024,106995712,0.9701239150452549,0,,0,0,,S6,0.999,0,,False,HEURISTIC_NOT_FOUND,3376.382059,0
2,H2S,0.966607,0,16.787638,,sw0164,sw0165,l_sw0164_sw0165,True,1320227,220.362603,107216896,0.5140385024798855,14391438,1ba7b02d903f38e67d147f57c70ce4e457d7162803b522e218ba366e73a1efae,116.070933,0,,S6,1.0,219.395996,593575b8a892c14bf7a61d054414f9da3f99d23b1e92ab3ea9e4893ee3b5e1be,True,SUCCESS_H2S,1789.039885,1288.008238
2,H2S,0.9538,0,16.949858,,sw0330,sw0331,l_sw0330_sw0331,True,1320025,223.636523,107216896,0.5256101999577291,14391442,adafb40fa77266a1eb236f4bb9451784b96c9c70369f3c4fa6bae5156b8ca2c6,135.697573,0,,S6,1.0,222.682723,ce00698d7f42bb803b64005d27f6966d4039b2b3c23eaf3192644ab306ce43a6,True,SUCCESS_H2S,1829.313577,1307.022278
3,H2S,1.2259650000000002,0,16.807915,,sw0179,sw0180,l_sw0179_sw0180,True,1319884,223.793414,107229184,0.5242779277742752,14392447,13e83a4936f174e03bdb1cf4b964c236d5d3e3fcfe44dbb6a46639db9f208cb0,134.983434,0,,S6,1.0,222.567449,94ed482e77246103905d1b993ab442743a7c8bb8a7f22aaae0344fad95e34a7f,True,SUCCESS_H2S,1824.676788,1303.779793
