affected_set_key,candidate_group_id,fault_ids,group_size,iteration,scenario,semantic_profile_hash
926007236aad944222bb8dae7eec9f844bfa378e71de78c6e1d1b47ac79ea3e7,FG_ace940a4b0caa0b6b30c62621007524d04326446255416372da6dc7a08c61325,l_SW_C08_CORE_B_SW_C08_M01_CTRL;l_SW_C08_CORE_B_SW_C08_M01_SENS,2,1,M_REDSTAR,b573f8358883b46125667b65b5b9638c84437923ba2da7f3daf743e9696db10f
92f06579a6d701dc4b9aea1b0fe66a7a7cd3d6f72488194b796d2141dd9ffbcc,FG_05b01d066b3ab2f2425bfdc13ffef2781ad7f547e21af52f220416c04bb39f81,l_SW_C04_CC_SW_C04_CORE_B;l_SW_C04_CORE_B_SW_FACTORY_CORE_B,2,1,M_REDSTAR,8e12cf465dcd9a11646ea12aa117e9943210c2deab0fabde54e0f80e1cbc7980
a4a1407ad1effaf62273cde4b7534f5f6c63c6f3dff40ac7d99189b86403bec8,FG_67d2a56566fa5f69f5fea748e6bf5ca5c59914ef16fd78fcde6f36593fb395aa,l_SW_C02_CC_SW_C02_CORE_B;l_SW_C02_CORE_B_SW_FACTORY_CORE_B,2,1,M_REDSTAR,62409ef0715253cd4781b1bcd0dea37779c6d626a99cc39ab0e2cba9dbfcf077
bc0d6b0fad308c413f4c30320b9546d73d8ec9f7fcfcd7c12764c718c0b802c5,FG_e3f1ed376dae0c2d8ba851f8cfc1d7f00a383fbc60e73eb359f1046e6f884d4a,l_SW_C05_CORE_B_SW_C05_M01_CTRL;l_SW_C05_CORE_B_SW_C05_M01_SENS,2,1,M_REDSTAR,7ceabded856eef28646352857602823b91d45629be57b963bd3b2ee590e31992
c2d2c94965ff91f310a28677ea0d1c4001c018e83314b5a23585a16a13cba1ca,FG_f0c261d033f793d211c0052d6e48f528e7d32b4bfec04acb2445532daf13ec7d,l_SW_C07_CORE_B_SW_C07_M03_CTRL;l_SW_C07_CORE_B_SW_C07_M03_SENS,2,1,M_REDSTAR,b678aa917e763f3d942387ff39b6fb25c8a47a62c0a124bb848b0bfb06fb9363
c723707f6009cf9b1b621aa50cf38f802d313dc097d093e63a2e894bfaf9c823,FG_673bf832a57ee9db94cc65eab01e4d56b2784bbf3a393b99ec22cee652edb198,l_SW_C06_CORE_B_SW_C06_M03_CTRL;l_SW_C06_CORE_B_SW_C06_M03_SENS,2,1,M_REDSTAR,2189621f468db6bf9a8e5f5a928cccfe42e7beafa4b30f2c4d5db38d7ac9cc84
d3f83b1b2b78cc3a02abe37856ddb8292c8b7c5cf2f227fcd0cc7b633a615141,FG_0d1a6f850c151291a08f6e9d12600dde68fc28d541edb1cf90ba34ac706d55ee,l_SW_C01_CC_SW_C01_CORE_B;l_SW_C01_CORE_B_SW_FACTORY_CORE_B,2,1,M_REDSTAR,748932f6e636e55307ae74326522a509acdb8f1f7f17c1cda9409114d68ce749
db2bb3355ead518a39cde59f8da4daace7958843dbceeeae1b3fc74b18d97a53,FG_1a07092b9a09766850a931812035859d59323e84099930e772fd17023276cf34,l_SW_C07_CORE_B_SW_C07_M01_CTRL;l_SW_C07_CORE_B_SW_C07_M01_SENS,2,1,M_REDSTAR,3fc47994743ec8fbc13c68a893f93c59b5f5910ae2b0e8766124b8a3208529df
db4c4e87d4c68f29175157333306517d63685e6ae712ee800d28154b9f7537ba,FG_75e1e84054c1b0e2363ed03027340a8ced8523b3a0c17f8dc7dbc5203c6e3db2,l_SW_C06_CC_SW_C06_CORE_B;l_SW_C06_CORE_B_SW_FACTORY_CORE_B,2,1,M_REDSTAR,0c1abaa238a78a40533786dd404c0f7d85bf51f0adfac065a4c7cc7a6374aa5d
f1d704fb804b7ee622f951127b6e16c364794e0ef538a452bdf0a9ffb0d80bbf,FG_09c6f6b9e74f7b0f64f6d40e5b5a6148680e1d9fb116039dc608e593a1e8b188,l_SW_C04_CORE_B_SW_C04_M02_CTRL;l_SW_C04_CORE_B_SW_C04_M02_SENS,2,1,M_REDSTAR,569ef075f92a15b859ff9ec649401154c13811b8ad6f8531533835370be9796a
