canonical_gzip_bytes,canonical_profile_bytes,group_id,group_size,profile_sha256,scenario,semantic_gzip_bytes,semantic_payload_bytes,semantic_profile_hash
242715,5649267,FG_f4ea8dee74e9ef8a4fb3bd30c2cea06bfce5175763ad0a9ce7002322b2ca4a6d,1,25133d06de3945eb0ef218d6c31988719ff516c200702244a8b96a07a79bf11c,L_ROR,242471,5648845,1b98a6648b2b2b8ccd64d37828738a68820789e8530a864c0a3d6c3952941c73
242352,5635542,FG_ff33802a5e924b957e005b21bd22031b3a5d47d07893fd28e9fb9aaf64ddd616,1,5823dee5f4f3d1aac06464b842c97f52d8dd5cfdf200566016a5bc6e9d4dbfd3,L_ROR,242080,5635106,84bc3513de52885e4d6e9c60b4928ef9e2be16097ae9b0fe39af159501fdb4ec
249753,5813346,FG_bd11aa66f3017820c1e48d0d042ce5a8366b95ef1c413f0d0b9dfc6350221ee9,1,ecd3c42c32418a9f0bc940a6025d1dba098fd02636b276583dd111f675313b12,L_ROR,249465,5812885,9f871c62bea2dfc1103728c41b17bdaa562465a38f3cd5a81ef20480f951aaee
252913,5849380,FG_1013dce6df3e6f820865c610819c0888926902e2452885e115be4d5f2467e2aa,1,b279ea4f3ac1c3da022fc0247cbadcffa0cf20f1d37fc1a518f91b001b768c83,L_ROR,252585,5848904,fcb843f7726b2ddf7465de8961ef218ff8e884735088e941f2fd474b7dcf4ca4
249731,5813819,FG_4f6a2a26cff45c3a134b2fa9b8a4124019f34a05958f248210569853cec90644,1,a65093654cdf57771757225d294a325a0b424153433161a36830637d19878369,L_ROR,249443,5813358,56dfe7e8ea3b499bd86fa6663db528e9737b6ddd35fd216a10cc1852cdb58a56
242197,5634571,FG_c235cb74d11ff9d25610d6643ed6ae56181b86c3d78ae1c326927b1a26677a40,1,2cdffc2064fc084e2fe312e76ad54517d9587e4ba771263d09403ef9e95cf0a2,L_ROR,241933,5634180,27a82c224fc2738e1b2d30c761c3b60d5be21db9fb35a0b9a6c1a614c9474f01
241925,5629596,FG_41b973ac53a8932b46cdf0b079d2009cc8b7549fdd63181c66cb5b1d83704fd5,1,7c224dbedc32d3cbf0d680509e6e1d56bebf3c83b2c67b492f8e335b6c264bac,L_ROR,241681,5629246,809447178b12860780fd9b168b25978dd4eeb303e8257a634ff13833e4d61b27
250083,5818918,FG_9974ff58ed9e977f7a76274a7cfbf008f64bdb2260360531d870a999638e0f3c,1,3d5d10088597aedcf4412693970004715e1024fe3625b123dd0248043af05027,L_ROR,249769,5818411,60745151d9bd7f604bbd2a25fdab06c48600773b5a61845ca2fb147bc4571dd4
242069,5630827,FG_2724f276902203e863c30ef4db90167b29dcb72705391e9163c2af71aed72342,1,c8e97e7f35b165fb57776e9a6446a881f35d4dcf87c87d2af0d328745b47347d,L_ROR,241817,5630458,41340802b39ce5a8a43794e71255448a2ee5a2b6acb892a0173240a8b66d6764
253311,5853911,FG_e102d1ba5adf3e29aeb7544160a9a764bdda47f0db8853449cf330cdd4834ea3,1,f1a9a5442b5910c4d160c5047a569df36acc258cc39f018824bfe38dea70e2fe,L_ROR,252976,5853389,ddcb818137b833a152e9c526ca10d379d2ab3833e5264fe1e3211b35731cd727
242189,5634635,FG_9ca9e58c144c3c577c86e10bf6bf45389042557c1d0df7db6d196f151824f8c6,1,768a520a4131e77e8f6acc323cc0e28897b624099e15d4b1ae27a0b8f176d042,L_ROR,241926,5634244,15c3273fff72c6735b394c9dd916abf5cb0e6c67d8554f9e8d0d8a8c84453655
253521,5868374,FG_c893e8e8dbb022ac7cfccb279dbc78c2083fcd92e138498870bfac601c779ee5,1,cbcb6a93f4257ed402b34da3767d917769baaf0222f66587d58e910ffba3f31b,L_ROR,253170,5867806,b59e4d6b0dc0e087aa369c9836dae38a602c094b828c9210e3c04cbeb9b78568
252878,5849128,FG_986c4a2a59e6fc15c35e37d718ee5a1280833ead5f6cee04c8ae9d56e078327a,1,d25bce480a3abea77764dbdaa15791104f89fe6bb36923dd1841fdc1110e6046,L_ROR,252558,5848652,d3086a00219d7eb3905bcfa3b10cdb555f07eaae891018ee823970504c30586b
253171,5854637,FG_f65df16aaa75fd97a9d3f09c02f7698dc8e103452bb7f777c15badf9481c2f7e,1,cc3a31d9e0e684380613d55f0358494d7d97f07371ef34361d09833c3f712dd5,L_ROR,252834,5854115,3c43b2dc09e24b1452470b048eaaaa41b8139e43e51dd4fff20aee6292c8658b
242310,5635660,FG_246e7d2fcbd4500605648c06b6b0ba6f37d7772737977257e1b1b46c44953351,1,2101c71cc60e3567d188b441f11375e289a7a8e1317570d35317c8318cfae45e,L_ROR,242044,5635224,9163dced29bccd39df618ff8da6ca20e678db8e0e65fb165a126902680f333a3
253040,5853893,FG_9b20bfff5f8ef0dcac8ae754cf9f572ffcfe63074e0eda32e150b6879e9a3b0e,1,d8e7770a4010a40c06af80af82736b78c9b26031d6d22f5536861ff7d368bb7e,L_ROR,252704,5853371,9f1cc67177c7a114a6dd923fcd8775075e86af05deb0393d9ede8b55cd049e7e
243443,5648261,FG_f556b1d289340618c076c5f151eb925fb2c2f09cbf4446b238217dbae7364931,1,596d5b08985525b2d72cff1f94e008295665512f5c13b6dae359f8c05caa2484,L_ROR,243078,5647903,b8ea0ccb61b1b7527205f7ead441e6b7bf0e249d9c5cea8688b7b98e6a3d456f
241950,5629621,FG_3e92f4fd4638fe67b0f483f3be64b3fc34ebfc9a9a572193d90edf01473e4b86,1,7a16f0d65ab7d6bcad7e7534152c4c83fe3976eea1a526571e0bd4e411e72f1f,L_ROR,241696,5629280,91c0b34e475ec8a226abe0fc9c03c744f9aaba8b06358fb0857ce952c78a3fbd
253002,5854421,FG_4718297b90651711e55d6ea9bfb998b9aee8c2f38118a1e2ff86c3a0d95151e3,1,fc6427742602d60da05e46656fc877eb87ce886fdd9a9c7dcc538897f5bc4841,L_ROR,252658,5853899,975255cb8800e00cb5ab7751bd8dd6eadf7bb2e8ddd9ded9b49c3ee86990b11a
249719,5812404,FG_868db56293340ca8713b2cbabc0ca1a52dc4b835e43326054240e25f774201fa,1,d7b5631d87e548a0b7a9e0d925a540e2bdf21f515cb8918a314974ceb51b7a5a,L_ROR,249432,5811943,ea06852109420a6aa6837b2ef4c5d80df88b41904a4b3dbfa73a6156811ab43d
249896,5817972,FG_8751666540ed3366bf0d3c5a1d16f5cc14c15cb7506233b7efcc8395dfa61399,1,88f747557bd221e6a4848cf964ef51db854bda6467ca8890d113d8da07f8cd98,L_ROR,249591,5817465,9c33593fb546013979384a79b42d9386aa0a40ac842d833761344541a8318c65
242044,5630819,FG_a330e14de4e8635a65f52ce671c6e0c0d46cf4a72c511c40ab12b4bb054a7a9e,1,af46f1a8941c828cce4b2de8d5fd5dcc301db2fca5d50eaea6a2ae4797ac1b19,L_ROR,241784,5630450,23fc028355c516b020cfd7cea23f67c2089e789bf0636cf93f02b3d15a6fd621
241930,5629598,FG_3db7e81636266313a73215e446d910a5e8b7be3237ae7a5ae4e705ee69d3db7f,1,3fcdfe03d2fb59d080a58d8cfd2a010a863be401ab95ea421b6aafc6a38e5f95,L_ROR,241681,5629248,3d76d9e07ae6731b2accab1c774dfd3a37154a55b64a440d28361ce164b6422d
252719,5849823,FG_35eb80fc07a01e6b1b28856c5b8b5896ae9696b0d5203abe61e811ddaa799187,1,454cf285a8df321a61467bc036382f38d95830b9c4d5cebfa186a0c1e0cede6b,L_ROR,252395,5849347,a0f5c18246faebbcddac250654a35803ebead09f765d74f738540cb1ba0c13cd
253120,5853687,FG_8e36809c289dca92293fcb0c2ee1f865ef91940e8f8ea78ddd42736ecbbdf2df,1,3f14d9287d545aae7699344f49cd9a7c2f029b0f7b3230d4bf8fc28b9cc9bfc4,L_ROR,252763,5853165,7e98a3a5f5bb5c6dbf33da1d66bfc1a1e47b9c8e3f784136638197e579234372
242145,5634579,FG_c2f34ba9064d1d8272a3ca92bddd4b4e2cfdb015d687457ddcb8ed483ac3221f,1,b10056c350df2007eb0c7503e615714a0dc1642c158d4daac2f255adfdb102a3,L_ROR,241882,5634188,0f5a3b2d220454910e1d455f7a0afa6448dac338f88e91aeea36548ec702f765
250717,5833682,FG_fd625282c995a32116156bc02eb58caee67f45780040a11435cdf5e409fe4d59,1,c6a810acf1bbf2477a6700f836b68a228d9e63841821422242818c3edb25a8bb,L_ROR,250378,5833129,2dbd451e29f333530058d840951c6b149391672358bf8611b008efb0fc0931c0
252662,5849503,FG_7825a1cdc7a07c19ce2789e19d35889c24361360f791d428b50e412792608393,1,401bd0f802407e121c8f21ce18c77f0714d365ed7f54399a8647a9fc85fbc52b,L_ROR,252341,5849027,7b781fb2ef5211d2db87dee1592cf480111ba82a1dc83cbb55c6b3579c417052
242193,5634579,FG_ef89c77779ffea4c98d98969d62fdd4322b39e49c1dda6611af1a60b3eba54b4,1,ee4e4c80afb221c0536f8c66846c2ae8dcd621a86a1e1ee2e890fb9f261f70a8,L_ROR,241932,5634188,e9761860cbee2644fa65d050ac7c4081f137a1214d7807dd0f693eb7f51716c7
249432,5808163,FG_50280b31340706884fc4c1df5ac365f276dde88d8b0c50db652e8a6934c058ba,1,0509af92a864eb7f976cf0173e17a4dae89fe28bd9b5103c47be3cbf45231ed5,L_ROR,249126,5807702,e9463007ec4d298ede52e46bc9d4ac5df7c754b631b76799655155eac7034a11
250793,5834415,FG_6bfda7b88a7c4af4f5a0b321591662d88f8ec7e3a0954b54e890e06a201f3d6a,1,f2c378be59b36f70c717a2767edb516869af8d6b05c12b4cbdd935d8b2bce476,L_ROR,250475,5833862,cfc5f35d381e2e02f44716568a05ec799793b41e58ac86f0652afa6ca06e09c6
253550,5867951,FG_e3837ec16350460f1a46940302fa03271ad122193912801e6c92e45fec7d345f,1,b5222df69d8c18cd9f782909054476e326d7185e5977fe88a8251adaf8814d97,L_ROR,253200,5867383,e17c3e62b865940a47b5ebaa9bb0b7d014ac6934d9aa131b4a1b098fdb687f75
252908,5854056,FG_d257db3478903be6605fa7a888f48be87bdc778396b287219f8609145e212261,1,f45ce04485f199f753dd40739fa824d587f2f23f98f5ad7b68ea471314bdf43c,L_ROR,252561,5853534,069e5b496eef4910b11b0402fc811d5f57093e028d9a7ed7b0e7f2ba0886f4be
253540,5863343,FG_4de69eb8cc92a12cccd09919fdfc7869b1b2be5ccf9fd4143a2763bac007a220,1,cebb47a4bfc3e9fb81a12006cd0040a7197859b23fa6312b3c50535184c9e3bc,L_ROR,253190,5862775,9d42a5309b1f04c66d26aede3bf01d34c33d486991773c501c52bece2e823fe1
252637,5849636,FG_95d251784775a3dbc51264dfe575c1838808ef03388a2e7d111f793c6c8fcc30,1,3df9c51e8900517e5cd19f3aa306fbcbfaaba4b144bb9c21c54edde3fdaf0f05,L_ROR,252319,5849160,203de077ead7dc46e75ba5a9dadd30d8bb71e14eaee75463897a4a9e27eb7e7a
242719,5649627,FG_b2933b3de418e23058a6828411051dd102918af513a9cd5986011a70b020e209,1,c2cd0a91b3b65bf1de615d8f27cca95e0566533e5b9ed9671549739f89dd7c62,L_ROR,242473,5649205,e438c854bd60a1e98dcf448d0335d578fedf6ff153556e68bcd8ac84e0502700
253092,5854861,FG_78d03255896bd4137a75a59b42c936cbca1b7b6ba03a704a34bf4db1e60a6611,1,72f0a55fbd14cadd62532cf8f86a1aa3bb8a6ca320ed98803568f18dce80f691,L_ROR,252744,5854339,038fcaa59fc96a1837c446b4882dddf1418aad829eb83b1df319207ded7ebab8
249970,5812960,FG_e5e7d58a500e6ef6b2eb3963de9d8a0b56ad26f6353cfab8a06c9b9429bead42,1,77da79715aff69f0822b638287d4939e77fa2efb072940c2346773b4d27a087a,L_ROR,249647,5812453,d53154f5ae4ce3ed943bed58d9ef4ea68190d58e2b081febb3dedd103c39f8b5
243417,5648256,FG_ab952204d6d321dcd7e691f0613cc7f7f2988f98281be9f49c58569398d11ebc,1,a0b794c956a1ef32130c9aec5825e7692072a57aa15fa93b2ccd947b8b2348f0,L_ROR,243050,5647898,85171ee2cf2deae529b0ae2a4f392e4eeb2e36a3927c6d603b3c3e9be50499c5
253072,5854520,FG_b011dc3d5a9630c9a2c7c2c7794f4df1bd943e829bf2e538ecac5c2625d3e492,1,27674abb2a69bd54b112cc7917d1c44403546c5254f2d93fc51028c56d8d40d1,L_ROR,252728,5853998,fc677c36fab5a43df1287154d1c16e6c12e667dd5f4d3f262a71ee5c17f8322a
241960,5629627,FG_9c2e0bd4c6b1769163c92b232a651e14456eb7a5697407746cd107474f32c052,1,e7ea82e2bfdec23b6132d1e12b860e3edd18fe0467ec1ad7d72f36e4912ad792,L_ROR,241715,5629286,ceb12ed580a3dc986ff47b286a65462891d96581c96afce66d4771b4b7f68ab2
241945,5629598,FG_b9bc9153a57c629d2c3004e23ff9dbd444458ae977246169f9ac4b879b1df460,1,8b18ed1850a6fc3310dc1d7bd6c2d8c9edbaf6e43ef676a343fc6cf180a39877,L_ROR,241692,5629248,911c1312bbc3431866a3bd8867b90f77f5a35b87a4935ba3e3df9e3bf9a7effe
241919,5629594,FG_ecdeee05073acf4e9b862784714c225b6c8351bad54ea1decc7b11c04d500d03,1,3fd592c74d0209dd6b0f33a6cdc1023d75be32a8e601c193f915fb7a6ccd4865,L_ROR,241677,5629244,aad90524a911f0bd859bf500638234656542f663b43aaa634717bba42608e26b
250132,5819093,FG_ea06538be2ba175ac5b35fbe68e663d170254061e3419b867269b6744689ea8b,1,eef9236222ce7207b8b15367d6a3eca831af1065720360df798508f790e72f02,L_ROR,249816,5818586,587f42ff315be366b941f5d01b731c89816c2f39bd944ef54139649f0a19487d
243390,5648229,FG_c1f936544384051ed120faf26d6dac7a6d314f3742870197535599b4c21cd852,1,5b92919f95ecee3bb0321fe7e0c3b2f349ff7e8e94fe0f87986e79e49695c326,L_ROR,243023,5647871,2dab8d7f8b53126cf376a999004646861415e8b996384066d0e816e1189299bd
242056,5630829,FG_b1abb05289c689a84e010af1129710227638c6ad6ab15aa8db94e1ef7f7aa4ad,1,f7649531133f00bfed59dd9f11baf396ebb791219bf13174e9cbd66530a95d12,L_ROR,241790,5630460,d28b0e18a439f38b8b2c0acadb0466d7e72c8728e22c11551bb8ab0a0137297e
242315,5635674,FG_e54557d352b0b06f911b2f2a10469202dd3d837c6fa073793a1088cef43e24f6,1,a7f63186f19972dbc4636f22e3d935ff5472f60b0c40aa7447c201449309ffe9,L_ROR,242047,5635238,0bded5877e3962939c093ae65e7d204b43d3b21d4862a1f6271480fc0cfe3670
249714,5814499,FG_a06f104470df2e3ff235818eee85ead6bfaa26dbf4553441c703c835495fae72,1,1e03130fca28c1e1f971eaeecb652ec9acb00cdeaeb15b7b85bb7d6c10a440ec,L_ROR,249421,5814038,c00014fb7522b971213bead4ee48bdb1bdaf64cf03ee138bf7e4471f5ed1adb2
242703,5649619,FG_b1816a4974ccdd92e39ba83586fa171b286ee797909de6d5b1e8ce8a5d488482,1,0d142b44bb45b0bb3226f5152d6fb23a4fd4129cb770634e3a956d2691699847,L_ROR,242458,5649197,12c283df2d0cff9016ab8f6a3d4cc889f462246e7b55e1608728ac6193f371ea
253466,5868194,FG_5b673a8ef1c2a191f0fbb201703f205e126b3a1add6fdc7535967097a6c2c2e3,1,d6977041d41b3a2ea12fedd7408e1aa3ac6cec9d6872dc158195389d897975de,L_ROR,253119,5867626,30837709959c5b42d87ca242c714d34f6b6452ff945a5b82cc108565140f67ce
250801,5834391,FG_0dec9985bdef2c47086d4cc1e151da9acaffba38f70fd2ae37c1feede3992c23,1,87229735d9b999abbda98405e49a1ced404c302410d563535045052b52a0075b,L_ROR,250475,5833838,6ccb197b875cf93338a464a80a6fac571b4d90687dd9678980a68047aebaaa7b
242084,5630827,FG_75e10b5874742d4f47d745db10504e8bfcc1deda6c63aca6d6ff28aaa06d4e55,1,6d8c677e203690ae33033507fe05eff9df59e5d1781cc4005fd55cd7ab7c82f7,L_ROR,241823,5630458,d20a67a76a2056e70288b669be68cc182a8cb219da3c3ab6078d490d4350a21e
242750,5649397,FG_eb1e13636d8077ec41d0f0aafcfa1ba45105a2c127f1330dcebb4ffbdcbc192e,1,00c5e63b4277915ed71cd15e552deb230d84a829e2a6585c152329253b169f0e,L_ROR,242506,5648975,38272be61508c754b4b94383acecac395d9ec7e1d4157a46093ef1f94a4dc946
253271,5855079,FG_90629c54e21567eb4a27dac93a60babfb0c8e50fbb816946be1b2c9a89e365b3,1,dbf80e1fa6c9c81786e0a7c5fb764682d4944e1dfa92d98a3b7c0030d83a5499,L_ROR,252941,5854557,5328c7d4378714845b167553637e4d6e24e08dc508149729c33db284c4f1aed7
249698,5813796,FG_ffd3625e6b883cd3536b8bc85191710070236f04476a4bcb7cc0ca4c80811b0f,1,9b1ccacccc7c2d126181cf29e363e9081b748457d1952e52a8699e36e9c072ff,L_ROR,249408,5813335,0866a6eb1039a6ac42f34c1c156ada32d71b22f61020fb0cd8803fecaf396c7e
243441,5648297,FG_09a4c3335edcde70f9d9e1f561f5a4a9f1e4ab4a801346b348800f885d3a4c9a,1,4f90ffc556186cc01ab7657975c37dac6e70734d5a8d5568ef8e9547069c56c5,L_ROR,243071,5647939,4dc40e4cf987b4de4fe3051da7bc9f28f1c34d6c950cd3deadfbdc86b11e90b4
241937,5629594,FG_02d46e2ac1029572492d5efbae7a232cc0c4606cf417c3548a0282e5636bc126,1,6cbd14be137fffe4b7bbf7d4948627f3ff32ac405cb863ea52e12445abec2fc6,L_ROR,241685,5629244,6ff8dc8630f48cb96fb08b8120ba6e81bd38e046b0deb0931565783ec4b449de
241970,5629623,FG_86ce42afbac2677d9bc01608b6ad75129c79114a8f5dad50b7d01f271a919f92,1,4c6b56f57bd22bb7923110648d84f31b2906c19ce2179a757d18d6abd5cf7ff1,L_ROR,241720,5629282,bf02d764022951cb90dbc5eeefb4eb9f66df620d803a4412ffd57caea56d0014
242769,5649267,FG_fa099fbf335561de891b66aaa459c5989cf4e7122c7357efd4fb3775138bd624,1,e8881ab690f980874d732a990a0c43de6e190bb5f3a2d134a49b1cce802f8ad3,L_ROR,242519,5648845,8abfdee0c935364f823649ebb250cd89dc307f89364f554393e94c1ac9c2cf1a
241966,5629623,FG_c1dc2297a1dba8067836372150cab5f7b602d3067347673fbdf31ca63b476de9,1,97e6c0901af9c910d4ad10c0896d2eca4507141dd35dd1a5d71fadf791731f22,L_ROR,241719,5629282,3500283d1e9a49a1e9878535aacee95152fd14f7e38a59c91213ad98cd465e09
249991,5818979,FG_6831070c8f7767c7bdf79c4c3dd9c48b2c1fbafef73b45b9e7acf91df4fa7503,1,f70bbf640afedc854cca3035924f83f7c04e4f11b8cc567149fa16a65476fc10,L_ROR,249665,5818472,1fbd4376568d432f70b54337c75f949edc4e03be8f787a033ab5785fb2448e6b
253001,5853868,FG_13c44f2f7c2023af41717800b38dc43a179c2a990bb9a933ae801056163d1359,1,c7662ecb717432734528803c274d28df9a0c01f72313181ca6c0a590a00ff2de,L_ROR,252671,5853346,80ccd25b1d7df80891568027f7df7297cbadcbc299d6c61ecd3de5f659e33952
242054,5630833,FG_de434317950f7e4864c5abc14d88881dc15dcc45b84072be9d73f9f33b34faaf,1,f05c464b989fc2141ff6b1989079a9b4eaa3c560d9d1af3b0a8fd1578687cd91,L_ROR,241792,5630464,705b6f58fd33f074e60e8cb39a647fd2c9b2b60afc5500137c82bc45c8f1b9dc
249449,5814434,FG_d7ffab6f5da5b44ab5bd734477947f91487731d40b02e48d7d264ad97f6abaab,1,9a6bcd1a862915c990fd1e6b7188f4eabff4ac138d7e1862bb4bb6c5de2ec055,L_ROR,249193,5813973,b57dca051a8b6fa7332f0e7d5cb682893b77ace18b5d080893e938fa8b0a507b
243433,5648252,FG_4ad24a9ffb7b7781d6b6944b34f22466675a07ce6fd0c245939dbd09a732b3d7,1,f5acca04c3515188d9f4e00fc802d037afd83a8f39bee247876e18e51d06e9ab,L_ROR,243071,5647894,1f73f7d29689b8d2138c99d8329b20b5ffc1967dac9d790c567afdb37480120f
242358,5635566,FG_c6d9ba5c3011839862bf8f0671bcda9d55e3a32983a5ce7ba3b32e73cf8e4da4,1,fdc055341fbcb794a598e4decd0ddff74338d168902d43360b2f4a31e028754e,L_ROR,242088,5635130,97e5d9019df3bb0820e4dc8f09f3abe07fbafdd1f3a82497fdc65236887dba97
242058,5630880,FG_2e645ac9f2160f729c14d8aef845766e772dc1a868cd7460f938206705f95c38,1,6d5e319cc5e8f3d6aead358db0131229d819229d44b726ecbb8421c69fa4b8e3,L_ROR,241790,5630494,298ab3de70eee8753c50f2c3b6da23a7bc40acc67b8782395b61dcc886fcbc5a
250710,5833083,FG_30fc2e945c8ca6cc3e7e541e03747a1cdc3cdffcc5fa738f748f7bd0fdbd6262,1,246cf6c580723bbc71d4cdcfc3bbd484fdfb2471aa10a6429f936869ff735ac4,L_ROR,250394,5832530,e7fe7e0f20faa0cb333dc5391fda05809714b0faae7ff715dd10eb1c80a3bc8e
241935,5629592,FG_c12789d392156dccabb3f7d2d1567b99f5c5441abfe728ce75d4a5281c86db52,1,74821732a3aa7a39ef880c53c2e912b2a1a66c1fd7f9811bf68f05576871ddf2,L_ROR,241682,5629242,0330e0b09f3293b3180903cc68f0e4e18951fac8617509070d8b993e2e97dce5
243363,5648230,FG_c5971c4d52fee45c105e26c739284331f8498d183324592a6fb963ebc7bea4fd,1,faacb8ea33b53115a764de807b8df91291ace1de2e32b565ac1991da9e9d8ee7,L_ROR,242989,5647872,f52e6566a361b9208908bb458d8da4090f2791c6e45050a07909a444866b7cbd
242224,5634591,FG_eb796316dbe318de4a6da90a9b572325e92131187575422be9250091f7571ffe,1,5cdb8ba4b4edc4a8211bd958d97ec1beed8c0c3e0bcccb30c234a6aca4f1067a,L_ROR,241960,5634200,fbd199a0c01812fdd2b9d67a723094286996ac579b70fd6d1a9884ff5f9f6642
249615,5818867,FG_8aa3fe9bf53e397307ac31b51e251e11764a73753e832e3ee48d7e8b0da3e69c,1,46742b09df2d1d45e9fe29f8dfa56507d9cf91e61be2eca6c032a019caa5ec9a,L_ROR,249303,5818360,542acf18392500c75f093274121b915ac20627dd391df7936c3cbcf5e229b6df
242734,5649445,FG_35d85770cd30fed1e31bdf1ed65f125a089ba55e6debc96f74b28c8f4398692f,1,162bbc178a2dc4b53f6e74f48e4e5cbbdf492bd1800b3d16d704bc676cb76a7b,L_ROR,242491,5649023,ef53099689d26e548f52d3e6adab06e3471b9a0b57ddc6ad9899e52c80b16f62
253002,5854689,FG_36a4064eb6c40838fe48933f88fb1d1fe21219c42c5445f0d456c6f8a90be05b,1,b30027234752c3d07a02b789ffbc21fea2236f590f5cd7e7190508ac229d7d72,L_ROR,252645,5854167,af6ce80a7d65b5686526d535ffa0ebacba9e62619c14cbaa5ad7144d53bb4b60
249572,5814133,FG_d088460597875edfaaba1660c68df22e7e337b286480d583ca3e87153cdb873f,1,4f2ccdb11f7784e2df35825c49b0c38629c1cfde718198065b28a11ef4dc4fc6,L_ROR,249280,5813672,69497096151faf258b3c480421f8b1458ea3c2d6e967012fee6eb995caa5aaa4
242716,5649227,FG_99ce18804eb465f97299dd586296a2dd820710696c95ca1a45f1a40895300a5f,1,11f1ac90afbd4ff8a02603ee1cbf0a8d2380c2c7f1dbfa229a2fa4e41e74e814,L_ROR,242464,5648805,b91569e9c3dbdc8d52c09d41ff57d257e53ef718e2d05b02d6a0898d66ecc19d
253715,5868137,FG_66c75d068e18fbc9e14c9aaf9b140b9a147818ecc62c118d06e0d6675c8ca5aa,1,d2bb09adb2d07e9be2f82833d0fd320a6f5b00c4f15a7a4408c9ceb42fe52bd9,L_ROR,253371,5867569,5c3cad9cf95b505e7196e5cc3f50b18af9c8534cb986ebea4c329b5a84363ee2
241933,5629592,FG_d99f35316ebf86a35845c9a85b4037960d5313f2b93d37917ef72e7b3b851c29,1,e71de82bf38d42d7f5309474a923ef7460b5ebc954c422d39f82edb77d70fa22,L_ROR,241686,5629242,6d283dc26edf397a72b8bd140581eece1e2f5b8b272b974190a1501d698d765e
250068,5819278,FG_48052b55d9950543ad6c00a12958e0e0f7cc707e89394e25abf537fcb8e3f598,1,067caec746bed0aab3cec298c40812878f80994d5314d6e4eb6d2f6f59f55606,L_ROR,249767,5818771,2b145235519d9374c3cde7d23aafb46270f043abb27c332923b017ec7aa3ba88
253213,5855177,FG_c01e3e28e52ba20cb8c71c3e28a20b9bf9acbda741b00ddbcbff84e886b685c8,1,c1682c9815a52ba829ff90f19b9fad08c33b8f7c7fda134464bf48d652198361,L_ROR,252862,5854655,cec89e06334e5ee9e75e1478fcec797954f3bbf58fb6eb26bc6a8f69be82b88a
249884,5807466,FG_7ab27bc8a7a326bdf06da9139e32fedd01929e1f1d50725acdaa3a42906275db,1,8efe246c02ce01410824c3d35a58e7efb37c970e5673f178243927ec9a63b9b5,L_ROR,249573,5806959,7a960621957c00e3dcf70ecde59d711f1c52e900ce3bbc6122476e20e9f865ca
249751,5813904,FG_daed4e5f0287de5e71dfd1fff07ed8a50ee84ced40afe71c7fb59387c6c3458c,1,70ce7e135dfd2228806da8784a4a1e3fa384a78b7626b1a2464443a966802b39,L_ROR,249462,5813443,25511b19c0a526f71d802dec4bc28f4292428d5f39a7b9cd1acd1088b1bf3aec
242174,5634373,FG_04faf6f8228377af9111fa4e37edd0174b118a760cf2fe3f32de0cbe475c1697,1,9fd299987e0652037078a955a35c01a473d87a378a3c21e0c26b9ccd0e54cc27,L_ROR,241907,5633982,1e0ad31d0f71f977c64bb5effcd91dd971501010785f8998ddbfe5d5cf593da5
249662,5808125,FG_0948c40b56dfcd6158bee524492870893b30b2587619e039fbf19fddc1c9ccb9,1,8111355fd1ce2753d3a0779b304ac7bc47b6acb46661282dd71a5b0943084a1c,L_ROR,249373,5807664,a96352819fc262b957cad25d806d5823bb488ef2bb0643f57b5f94d234cc271c
250864,5833003,FG_e103eec878dc453820469fafad529c2dd25069bbbc2f918aefbeb167d2328b8b,1,e2d0232da047dfda7413355d7cd7cf8644283c77cb605db89796bde9352e328a,L_ROR,250539,5832450,8ae834bb5b915bd02672f923db68a6b7bc0da83ffccc7efa3d3cf8e77a78d4fa
242163,5634503,FG_40c987a9c5fdcbf6cae627a38c91b4dd34f66f5d980fd9eb65bb5e2ffb222556,1,57da09bf64e0340922a019ac7f7261d6267b13c128fdae76ea5c0947d4ffa954,L_ROR,241892,5634112,c2ed947aa78520a3043debdc67d9abfa04a5c9718a552d37a41f88adf8feabbb
250698,5828282,FG_498079f7e98009670aa4f029c516a206dfe0b50adee381164c616624dbf0b79b,1,fc2b3e93d5b0b3594d3bafa51a88997b177dca83553e1c34999d9213314ddc19,L_ROR,250364,5827729,a7a3058934494de50b6bf472c61f120119171dc191f7449dad7ad0af443b988b
253145,5854537,FG_d2fd5d1c798000030177c17a19223642ae34415cd9a181d46eff757f62ac3b5e,1,28476b1083ff79c070c90d2b2f30da5937d1c891f3a0867248f35636e8510d57,L_ROR,252795,5854015,e4fbfd19fb6e7979bca7683cf798596b8bac5d27f48426aebc9a67c494d457dc
252839,5854569,FG_66ed1d91e865a808a20a7d270455e4f9657788853ae110f48d66ad8feea23d7d,1,35d2a41cf139af1455ee850a3752d414fe1178cfcc68ebbf541d99a1bc3a8528,L_ROR,252497,5854047,26c1868ff1c665c30bcf94d6239706e502f382a6ae9bb53a7fc0d2c1ac8082a9
253228,5852096,FG_576cf60774d0a6b0da96b7ab3681365dfb8fb36247406ce8c8bc109112ea5ab7,1,d066b221a1e722b4984517261d67765b24b0d85be4ea7b7eaf497985ba74fb9d,L_ROR,252892,5851574,c525aa4c490eb5d64d0c87cde73f66df6fa50d3c3081fdec8171e199048559d0
