PF_attempted,affected_flow_count,affected_flow_ids,affected_flow_ratio,endpoint_a,endpoint_b,fault_id,healthy_route_use_count,internal_switch_link,link_id,p0_used,relevant_fault,scale,scenario,topology
False,0,,0.0,S1_C05_M01,SW_C05_M01_SENS,a_S1_C05_M01_SW_C05_M01_SENS,2,False,a_S1_C05_M01_SW_C05_M01_SENS,True,False,M,M_RING,RING
False,0,,0.0,S1_C05_M02,SW_C05_M02_SENS,a_S1_C05_M02_SW_C05_M02_SENS,2,False,a_S1_C05_M02_SW_C05_M02_SENS,True,False,M,M_RING,RING
False,0,,0.0,S1_C05_M03,SW_C05_M03_SENS,a_S1_C05_M03_SW_C05_M03_SENS,2,False,a_S1_C05_M03_SW_C05_M03_SENS,True,False,M,M_RING,RING
False,0,,0.0,S1_C06_M01,SW_C06_M01_SENS,a_S1_C06_M01_SW_C06_M01_SENS,2,False,a_S1_C06_M01_SW_C06_M01_SENS,True,False,M,M_RING,RING
False,0,,0.0,S1_C06_M02,SW_C06_M02_SENS,a_S1_C06_M02_SW_C06_M02_SENS,2,False,a_S1_C06_M02_SW_C06_M02_SENS,True,False,M,M_RING,RING
False,0,,0.0,S1_C06_M03,SW_C06_M03_SENS,a_S1_C06_M03_SW_C06_M03_SENS,2,False,a_S1_C06_M03_SW_C06_M03_SENS,True,False,M,M_RING,RING
False,0,,0.0,S1_C07_M01,SW_C07_M01_SENS,a_S1_C07_M01_SW_C07_M01_SENS,2,False,a_S1_C07_M01_SW_C07_M01_SENS,True,False,M,M_RING,RING
False,0,,0.0,S1_C07_M02,SW_C07_M02_SENS,a_S1_C07_M02_SW_C07_M02_SENS,2,False,a_S1_C07_M02_SW_C07_M02_SENS,True,False,M,M_RING,RING
False,0,,0.0,S1_C07_M03,SW_C07_M03_SENS,a_S1_C07_M03_SW_C07_M03_SENS,2,False,a_S1_C07_M03_SW_C07_M03_SENS,True,False,M,M_RING,RING
False,0,,0.0,S1_C08_M01,SW_C08_M01_SENS,a_S1_C08_M01_SW_C08_M01_SENS,2,False,a_S1_C08_M01_SW_C08_M01_SENS,True,False,M,M_RING,RING
False,0,,0.0,S1_C08_M02,SW_C08_M02_SENS,a_S1_C08_M02_SW_C08_M02_SENS,2,False,a_S1_C08_M02_SW_C08_M02_SENS,True,False,M,M_RING,RING
False,0,,0.0,S1_C08_M03,SW_C08_M03_SENS,a_S1_C08_M03_SW_C08_M03_SENS,2,False,a_S1_C08_M03_SW_C08_M03_SENS,True,False,M,M_RING,RING
False,0,,0.0,S2_C01_M01,SW_C01_M01_SENS,a_S2_C01_M01_SW_C01_M01_SENS,2,False,a_S2_C01_M01_SW_C01_M01_SENS,True,False,M,M_RING,RING
False,0,,0.0,S2_C01_M02,SW_C01_M02_SENS,a_S2_C01_M02_SW_C01_M02_SENS,2,False,a_S2_C01_M02_SW_C01_M02_SENS,True,False,M,M_RING,RING
False,0,,0.0,S2_C01_M03,SW_C01_M03_SENS,a_S2_C01_M03_SW_C01_M03_SENS,2,False,a_S2_C01_M03_SW_C01_M03_SENS,True,False,M,M_RING,RING
False,0,,0.0,S2_C02_M01,SW_C02_M01_SENS,a_S2_C02_M01_SW_C02_M01_SENS,2,False,a_S2_C02_M01_SW_C02_M01_SENS,True,False,M,M_RING,RING
False,0,,0.0,S2_C02_M02,SW_C02_M02_SENS,a_S2_C02_M02_SW_C02_M02_SENS,2,False,a_S2_C02_M02_SW_C02_M02_SENS,True,False,M,M_RING,RING
False,0,,0.0,S2_C02_M03,SW_C02_M03_SENS,a_S2_C02_M03_SW_C02_M03_SENS,2,False,a_S2_C02_M03_SW_C02_M03_SENS,True,False,M,M_RING,RING
False,0,,0.0,S2_C03_M01,SW_C03_M01_SENS,a_S2_C03_M01_SW_C03_M01_SENS,2,False,a_S2_C03_M01_SW_C03_M01_SENS,True,False,M,M_RING,RING
False,0,,0.0,S2_C03_M02,SW_C03_M02_SENS,a_S2_C03_M02_SW_C03_M02_SENS,2,False,a_S2_C03_M02_SW_C03_M02_SENS,True,False,M,M_RING,RING
False,0,,0.0,S2_C03_M03,SW_C03_M03_SENS,a_S2_C03_M03_SW_C03_M03_SENS,2,False,a_S2_C03_M03_SW_C03_M03_SENS,True,False,M,M_RING,RING
False,0,,0.0,S2_C04_M01,SW_C04_M01_SENS,a_S2_C04_M01_SW_C04_M01_SENS,2,False,a_S2_C04_M01_SW_C04_M01_SENS,True,False,M,M_RING,RING
False,0,,0.0,S2_C04_M02,SW_C04_M02_SENS,a_S2_C04_M02_SW_C04_M02_SENS,2,False,a_S2_C04_M02_SW_C04_M02_SENS,True,False,M,M_RING,RING
False,0,,0.0,S2_C04_M03,SW_C04_M03_SENS,a_S2_C04_M03_SW_C04_M03_SENS,2,False,a_S2_C04_M03_SW_C04_M03_SENS,True,False,M,M_RING,RING
False,0,,0.0,S2_C05_M01,SW_C05_M01_SENS,a_S2_C05_M01_SW_C05_M01_SENS,2,False,a_S2_C05_M01_SW_C05_M01_SENS,True,False,M,M_RING,RING
False,0,,0.0,S2_C05_M02,SW_C05_M02_SENS,a_S2_C05_M02_SW_C05_M02_SENS,2,False,a_S2_C05_M02_SW_C05_M02_SENS,True,False,M,M_RING,RING
False,0,,0.0,S2_C05_M03,SW_C05_M03_SENS,a_S2_C05_M03_SW_C05_M03_SENS,2,False,a_S2_C05_M03_SW_C05_M03_SENS,True,False,M,M_RING,RING
False,0,,0.0,S2_C06_M01,SW_C06_M01_SENS,a_S2_C06_M01_SW_C06_M01_SENS,2,False,a_S2_C06_M01_SW_C06_M01_SENS,True,False,M,M_RING,RING
False,0,,0.0,S2_C06_M02,SW_C06_M02_SENS,a_S2_C06_M02_SW_C06_M02_SENS,2,False,a_S2_C06_M02_SW_C06_M02_SENS,True,False,M,M_RING,RING
False,0,,0.0,S2_C06_M03,SW_C06_M03_SENS,a_S2_C06_M03_SW_C06_M03_SENS,2,False,a_S2_C06_M03_SW_C06_M03_SENS,True,False,M,M_RING,RING
False,0,,0.0,S2_C07_M01,SW_C07_M01_SENS,a_S2_C07_M01_SW_C07_M01_SENS,2,False,a_S2_C07_M01_SW_C07_M01_SENS,True,False,M,M_RING,RING
False,0,,0.0,S2_C07_M02,SW_C07_M02_SENS,a_S2_C07_M02_SW_C07_M02_SENS,2,False,a_S2_C07_M02_SW_C07_M02_SENS,True,False,M,M_RING,RING
False,0,,0.0,S2_C07_M03,SW_C07_M03_SENS,a_S2_C07_M03_SW_C07_M03_SENS,2,False,a_S2_C07_M03_SW_C07_M03_SENS,True,False,M,M_RING,RING
False,0,,0.0,S2_C08_M01,SW_C08_M01_SENS,a_S2_C08_M01_SW_C08_M01_SENS,2,False,a_S2_C08_M01_SW_C08_M01_SENS,True,False,M,M_RING,RING
False,0,,0.0,S2_C08_M02,SW_C08_M02_SENS,a_S2_C08_M02_SW_C08_M02_SENS,2,False,a_S2_C08_M02_SW_C08_M02_SENS,True,False,M,M_RING,RING
False,0,,0.0,S2_C08_M03,SW_C08_M03_SENS,a_S2_C08_M03_SW_C08_M03_SENS,2,False,a_S2_C08_M03_SW_C08_M03_SENS,True,False,M,M_RING,RING
False,0,,0.0,S3_C01_M01,SW_C01_M01_SENS,a_S3_C01_M01_SW_C01_M01_SENS,2,False,a_S3_C01_M01_SW_C01_M01_SENS,True,False,M,M_RING,RING
False,0,,0.0,S3_C01_M02,SW_C01_M02_SENS,a_S3_C01_M02_SW_C01_M02_SENS,2,False,a_S3_C01_M02_SW_C01_M02_SENS,True,False,M,M_RING,RING
False,0,,0.0,S3_C01_M03,SW_C01_M03_SENS,a_S3_C01_M03_SW_C01_M03_SENS,2,False,a_S3_C01_M03_SW_C01_M03_SENS,True,False,M,M_RING,RING
False,0,,0.0,S3_C02_M01,SW_C02_M01_SENS,a_S3_C02_M01_SW_C02_M01_SENS,2,False,a_S3_C02_M01_SW_C02_M01_SENS,True,False,M,M_RING,RING
False,0,,0.0,S3_C02_M02,SW_C02_M02_SENS,a_S3_C02_M02_SW_C02_M02_SENS,2,False,a_S3_C02_M02_SW_C02_M02_SENS,True,False,M,M_RING,RING
False,0,,0.0,S3_C02_M03,SW_C02_M03_SENS,a_S3_C02_M03_SW_C02_M03_SENS,2,False,a_S3_C02_M03_SW_C02_M03_SENS,True,False,M,M_RING,RING
False,0,,0.0,S3_C03_M01,SW_C03_M01_SENS,a_S3_C03_M01_SW_C03_M01_SENS,2,False,a_S3_C03_M01_SW_C03_M01_SENS,True,False,M,M_RING,RING
False,0,,0.0,S3_C03_M02,SW_C03_M02_SENS,a_S3_C03_M02_SW_C03_M02_SENS,2,False,a_S3_C03_M02_SW_C03_M02_SENS,True,False,M,M_RING,RING
False,0,,0.0,S3_C03_M03,SW_C03_M03_SENS,a_S3_C03_M03_SW_C03_M03_SENS,2,False,a_S3_C03_M03_SW_C03_M03_SENS,True,False,M,M_RING,RING
False,0,,0.0,S3_C04_M01,SW_C04_M01_SENS,a_S3_C04_M01_SW_C04_M01_SENS,2,False,a_S3_C04_M01_SW_C04_M01_SENS,True,False,M,M_RING,RING
False,0,,0.0,S3_C04_M02,SW_C04_M02_SENS,a_S3_C04_M02_SW_C04_M02_SENS,2,False,a_S3_C04_M02_SW_C04_M02_SENS,True,False,M,M_RING,RING
False,0,,0.0,S3_C04_M03,SW_C04_M03_SENS,a_S3_C04_M03_SW_C04_M03_SENS,2,False,a_S3_C04_M03_SW_C04_M03_SENS,True,False,M,M_RING,RING
False,0,,0.0,S3_C05_M01,SW_C05_M01_SENS,a_S3_C05_M01_SW_C05_M01_SENS,2,False,a_S3_C05_M01_SW_C05_M01_SENS,True,False,M,M_RING,RING
False,0,,0.0,S3_C05_M02,SW_C05_M02_SENS,a_S3_C05_M02_SW_C05_M02_SENS,2,False,a_S3_C05_M02_SW_C05_M02_SENS,True,False,M,M_RING,RING
False,0,,0.0,S3_C05_M03,SW_C05_M03_SENS,a_S3_C05_M03_SW_C05_M03_SENS,2,False,a_S3_C05_M03_SW_C05_M03_SENS,True,False,M,M_RING,RING
False,0,,0.0,S3_C06_M01,SW_C06_M01_SENS,a_S3_C06_M01_SW_C06_M01_SENS,2,False,a_S3_C06_M01_SW_C06_M01_SENS,True,False,M,M_RING,RING
False,0,,0.0,S3_C06_M02,SW_C06_M02_SENS,a_S3_C06_M02_SW_C06_M02_SENS,2,False,a_S3_C06_M02_SW_C06_M02_SENS,True,False,M,M_RING,RING
False,0,,0.0,S3_C06_M03,SW_C06_M03_SENS,a_S3_C06_M03_SW_C06_M03_SENS,2,False,a_S3_C06_M03_SW_C06_M03_SENS,True,False,M,M_RING,RING
False,0,,0.0,S3_C07_M01,SW_C07_M01_SENS,a_S3_C07_M01_SW_C07_M01_SENS,2,False,a_S3_C07_M01_SW_C07_M01_SENS,True,False,M,M_RING,RING
False,0,,0.0,S3_C07_M02,SW_C07_M02_SENS,a_S3_C07_M02_SW_C07_M02_SENS,2,False,a_S3_C07_M02_SW_C07_M02_SENS,True,False,M,M_RING,RING
False,0,,0.0,S3_C07_M03,SW_C07_M03_SENS,a_S3_C07_M03_SW_C07_M03_SENS,2,False,a_S3_C07_M03_SW_C07_M03_SENS,True,False,M,M_RING,RING
False,0,,0.0,S3_C08_M01,SW_C08_M01_SENS,a_S3_C08_M01_SW_C08_M01_SENS,2,False,a_S3_C08_M01_SW_C08_M01_SENS,True,False,M,M_RING,RING
False,0,,0.0,S3_C08_M02,SW_C08_M02_SENS,a_S3_C08_M02_SW_C08_M02_SENS,2,False,a_S3_C08_M02_SW_C08_M02_SENS,True,False,M,M_RING,RING
False,0,,0.0,S3_C08_M03,SW_C08_M03_SENS,a_S3_C08_M03_SW_C08_M03_SENS,2,False,a_S3_C08_M03_SW_C08_M03_SENS,True,False,M,M_RING,RING
False,0,,0.0,S4_C01_M01,SW_C01_M01_SENS,a_S4_C01_M01_SW_C01_M01_SENS,2,False,a_S4_C01_M01_SW_C01_M01_SENS,True,False,M,M_RING,RING
False,0,,0.0,S4_C01_M02,SW_C01_M02_SENS,a_S4_C01_M02_SW_C01_M02_SENS,2,False,a_S4_C01_M02_SW_C01_M02_SENS,True,False,M,M_RING,RING
False,0,,0.0,S4_C01_M03,SW_C01_M03_SENS,a_S4_C01_M03_SW_C01_M03_SENS,2,False,a_S4_C01_M03_SW_C01_M03_SENS,True,False,M,M_RING,RING
False,0,,0.0,S4_C02_M01,SW_C02_M01_SENS,a_S4_C02_M01_SW_C02_M01_SENS,2,False,a_S4_C02_M01_SW_C02_M01_SENS,True,False,M,M_RING,RING
False,0,,0.0,S4_C02_M02,SW_C02_M02_SENS,a_S4_C02_M02_SW_C02_M02_SENS,2,False,a_S4_C02_M02_SW_C02_M02_SENS,True,False,M,M_RING,RING
False,0,,0.0,S4_C02_M03,SW_C02_M03_SENS,a_S4_C02_M03_SW_C02_M03_SENS,2,False,a_S4_C02_M03_SW_C02_M03_SENS,True,False,M,M_RING,RING
False,0,,0.0,S4_C03_M01,SW_C03_M01_SENS,a_S4_C03_M01_SW_C03_M01_SENS,2,False,a_S4_C03_M01_SW_C03_M01_SENS,True,False,M,M_RING,RING
False,0,,0.0,S4_C03_M02,SW_C03_M02_SENS,a_S4_C03_M02_SW_C03_M02_SENS,2,False,a_S4_C03_M02_SW_C03_M02_SENS,True,False,M,M_RING,RING
False,0,,0.0,S4_C03_M03,SW_C03_M03_SENS,a_S4_C03_M03_SW_C03_M03_SENS,2,False,a_S4_C03_M03_SW_C03_M03_SENS,True,False,M,M_RING,RING
False,0,,0.0,S4_C04_M01,SW_C04_M01_SENS,a_S4_C04_M01_SW_C04_M01_SENS,2,False,a_S4_C04_M01_SW_C04_M01_SENS,True,False,M,M_RING,RING
False,0,,0.0,S4_C04_M02,SW_C04_M02_SENS,a_S4_C04_M02_SW_C04_M02_SENS,2,False,a_S4_C04_M02_SW_C04_M02_SENS,True,False,M,M_RING,RING
False,0,,0.0,S4_C04_M03,SW_C04_M03_SENS,a_S4_C04_M03_SW_C04_M03_SENS,2,False,a_S4_C04_M03_SW_C04_M03_SENS,True,False,M,M_RING,RING
False,0,,0.0,S4_C05_M01,SW_C05_M01_SENS,a_S4_C05_M01_SW_C05_M01_SENS,2,False,a_S4_C05_M01_SW_C05_M01_SENS,True,False,M,M_RING,RING
False,0,,0.0,S4_C05_M02,SW_C05_M02_SENS,a_S4_C05_M02_SW_C05_M02_SENS,2,False,a_S4_C05_M02_SW_C05_M02_SENS,True,False,M,M_RING,RING
False,0,,0.0,S4_C05_M03,SW_C05_M03_SENS,a_S4_C05_M03_SW_C05_M03_SENS,2,False,a_S4_C05_M03_SW_C05_M03_SENS,True,False,M,M_RING,RING
False,0,,0.0,S4_C06_M01,SW_C06_M01_SENS,a_S4_C06_M01_SW_C06_M01_SENS,2,False,a_S4_C06_M01_SW_C06_M01_SENS,True,False,M,M_RING,RING
False,0,,0.0,S4_C06_M02,SW_C06_M02_SENS,a_S4_C06_M02_SW_C06_M02_SENS,2,False,a_S4_C06_M02_SW_C06_M02_SENS,True,False,M,M_RING,RING
False,0,,0.0,S4_C06_M03,SW_C06_M03_SENS,a_S4_C06_M03_SW_C06_M03_SENS,2,False,a_S4_C06_M03_SW_C06_M03_SENS,True,False,M,M_RING,RING
False,0,,0.0,S4_C07_M01,SW_C07_M01_SENS,a_S4_C07_M01_SW_C07_M01_SENS,2,False,a_S4_C07_M01_SW_C07_M01_SENS,True,False,M,M_RING,RING
False,0,,0.0,S4_C07_M02,SW_C07_M02_SENS,a_S4_C07_M02_SW_C07_M02_SENS,2,False,a_S4_C07_M02_SW_C07_M02_SENS,True,False,M,M_RING,RING
False,0,,0.0,S4_C07_M03,SW_C07_M03_SENS,a_S4_C07_M03_SW_C07_M03_SENS,2,False,a_S4_C07_M03_SW_C07_M03_SENS,True,False,M,M_RING,RING
False,0,,0.0,S4_C08_M01,SW_C08_M01_SENS,a_S4_C08_M01_SW_C08_M01_SENS,2,False,a_S4_C08_M01_SW_C08_M01_SENS,True,False,M,M_RING,RING
False,0,,0.0,S4_C08_M02,SW_C08_M02_SENS,a_S4_C08_M02_SW_C08_M02_SENS,2,False,a_S4_C08_M02_SW_C08_M02_SENS,True,False,M,M_RING,RING
False,0,,0.0,S4_C08_M03,SW_C08_M03_SENS,a_S4_C08_M03_SW_C08_M03_SENS,2,False,a_S4_C08_M03_SW_C08_M03_SENS,True,False,M,M_RING,RING
False,8,COORD_CC_C01_PLC_C01_M01;COORD_CC_C01_PLC_C01_M02;COORD_CC_C01_PLC_C01_M03;IC_NEXT_CC_C01;IC_PREV_CC_C02;STAT_PLC_C01_M01;STAT_PLC_C01_M02;STAT_PLC_C01_M03,0.022727272727272728,SW_C01_CC,SW_C01_M01_ACT,l_SW_C01_CC_SW_C01_M01_ACT,8,True,l_SW_C01_CC_SW_C01_M01_ACT,True,True,M,M_RING,RING
False,2,IC_NEXT_CC_C08;IC_PREV_CC_C01,0.005681818181818182,SW_C01_CC,SW_C08_M03_SENS,l_SW_C01_CC_SW_C08_M03_SENS,2,True,l_SW_C01_CC_SW_C08_M03_SENS,True,True,M,M_RING,RING
False,12,CMD_PLC_C01_M01_A1_C01_M01;CMD_PLC_C01_M01_A2_C01_M01;CMD_PLC_C01_M01_A3_C01_M01;CMD_PLC_C01_M01_A4_C01_M01;COORD_CC_C01_PLC_C01_M01;COORD_CC_C01_PLC_C01_M02;COORD_CC_C01_PLC_C01_M03;IC_NEXT_CC_C01;IC_PREV_CC_C02;STAT_PLC_C01_M01;STAT_PLC_C01_M02;STAT_PLC_C01_M03,0.03409090909090909,SW_C01_M01_ACT,SW_C01_M01_CTRL,l_SW_C01_M01_ACT_SW_C01_M01_CTRL,12,True,l_SW_C01_M01_ACT_SW_C01_M01_CTRL,True,True,M,M_RING,RING
False,14,COORD_CC_C01_PLC_C01_M02;COORD_CC_C01_PLC_C01_M03;IC_NEXT_CC_C01;IC_PREV_CC_C02;SC_S1_C01_M01;SC_S2_C01_M01;SC_S3_C01_M01;SC_S4_C01_M01;SF_S1_C01_M01;SF_S2_C01_M01;SF_S3_C01_M01;SF_S4_C01_M01;STAT_PLC_C01_M02;STAT_PLC_C01_M03,0.03977272727272727,SW_C01_M01_CTRL,SW_C01_M01_SENS,l_SW_C01_M01_CTRL_SW_C01_M01_SENS,14,True,l_SW_C01_M01_CTRL_SW_C01_M01_SENS,True,True,M,M_RING,RING
False,6,COORD_CC_C01_PLC_C01_M02;COORD_CC_C01_PLC_C01_M03;IC_NEXT_CC_C01;IC_PREV_CC_C02;STAT_PLC_C01_M02;STAT_PLC_C01_M03,0.017045454545454544,SW_C01_M01_SENS,SW_C01_M02_ACT,l_SW_C01_M01_SENS_SW_C01_M02_ACT,6,True,l_SW_C01_M01_SENS_SW_C01_M02_ACT,True,True,M,M_RING,RING
False,10,CMD_PLC_C01_M02_A1_C01_M02;CMD_PLC_C01_M02_A2_C01_M02;CMD_PLC_C01_M02_A3_C01_M02;CMD_PLC_C01_M02_A4_C01_M02;COORD_CC_C01_PLC_C01_M02;COORD_CC_C01_PLC_C01_M03;IC_NEXT_CC_C01;IC_PREV_CC_C02;STAT_PLC_C01_M02;STAT_PLC_C01_M03,0.028409090909090908,SW_C01_M02_ACT,SW_C01_M02_CTRL,l_SW_C01_M02_ACT_SW_C01_M02_CTRL,10,True,l_SW_C01_M02_ACT_SW_C01_M02_CTRL,True,True,M,M_RING,RING
False,12,COORD_CC_C01_PLC_C01_M03;IC_NEXT_CC_C01;IC_PREV_CC_C02;SC_S1_C01_M02;SC_S2_C01_M02;SC_S3_C01_M02;SC_S4_C01_M02;SF_S1_C01_M02;SF_S2_C01_M02;SF_S3_C01_M02;SF_S4_C01_M02;STAT_PLC_C01_M03,0.03409090909090909,SW_C01_M02_CTRL,SW_C01_M02_SENS,l_SW_C01_M02_CTRL_SW_C01_M02_SENS,12,True,l_SW_C01_M02_CTRL_SW_C01_M02_SENS,True,True,M,M_RING,RING
False,4,COORD_CC_C01_PLC_C01_M03;IC_NEXT_CC_C01;IC_PREV_CC_C02;STAT_PLC_C01_M03,0.011363636363636364,SW_C01_M02_SENS,SW_C01_M03_ACT,l_SW_C01_M02_SENS_SW_C01_M03_ACT,4,True,l_SW_C01_M02_SENS_SW_C01_M03_ACT,True,True,M,M_RING,RING
False,8,CMD_PLC_C01_M03_A1_C01_M03;CMD_PLC_C01_M03_A2_C01_M03;CMD_PLC_C01_M03_A3_C01_M03;CMD_PLC_C01_M03_A4_C01_M03;COORD_CC_C01_PLC_C01_M03;IC_NEXT_CC_C01;IC_PREV_CC_C02;STAT_PLC_C01_M03,0.022727272727272728,SW_C01_M03_ACT,SW_C01_M03_CTRL,l_SW_C01_M03_ACT_SW_C01_M03_CTRL,8,True,l_SW_C01_M03_ACT_SW_C01_M03_CTRL,True,True,M,M_RING,RING
False,10,IC_NEXT_CC_C01;IC_PREV_CC_C02;SC_S1_C01_M03;SC_S2_C01_M03;SC_S3_C01_M03;SC_S4_C01_M03;SF_S1_C01_M03;SF_S2_C01_M03;SF_S3_C01_M03;SF_S4_C01_M03,0.028409090909090908,SW_C01_M03_CTRL,SW_C01_M03_SENS,l_SW_C01_M03_CTRL_SW_C01_M03_SENS,10,True,l_SW_C01_M03_CTRL_SW_C01_M03_SENS,True,True,M,M_RING,RING
False,2,IC_NEXT_CC_C01;IC_PREV_CC_C02,0.005681818181818182,SW_C01_M03_SENS,SW_C02_CC,l_SW_C01_M03_SENS_SW_C02_CC,2,True,l_SW_C01_M03_SENS_SW_C02_CC,True,True,M,M_RING,RING
False,8,COORD_CC_C02_PLC_C02_M01;COORD_CC_C02_PLC_C02_M02;COORD_CC_C02_PLC_C02_M03;IC_NEXT_CC_C02;IC_PREV_CC_C03;STAT_PLC_C02_M01;STAT_PLC_C02_M02;STAT_PLC_C02_M03,0.022727272727272728,SW_C02_CC,SW_C02_M01_ACT,l_SW_C02_CC_SW_C02_M01_ACT,8,True,l_SW_C02_CC_SW_C02_M01_ACT,True,True,M,M_RING,RING
False,12,CMD_PLC_C02_M01_A1_C02_M01;CMD_PLC_C02_M01_A2_C02_M01;CMD_PLC_C02_M01_A3_C02_M01;CMD_PLC_C02_M01_A4_C02_M01;COORD_CC_C02_PLC_C02_M01;COORD_CC_C02_PLC_C02_M02;COORD_CC_C02_PLC_C02_M03;IC_NEXT_CC_C02;IC_PREV_CC_C03;STAT_PLC_C02_M01;STAT_PLC_C02_M02;STAT_PLC_C02_M03,0.03409090909090909,SW_C02_M01_ACT,SW_C02_M01_CTRL,l_SW_C02_M01_ACT_SW_C02_M01_CTRL,12,True,l_SW_C02_M01_ACT_SW_C02_M01_CTRL,True,True,M,M_RING,RING
False,14,COORD_CC_C02_PLC_C02_M02;COORD_CC_C02_PLC_C02_M03;IC_NEXT_CC_C02;IC_PREV_CC_C03;SC_S1_C02_M01;SC_S2_C02_M01;SC_S3_C02_M01;SC_S4_C02_M01;SF_S1_C02_M01;SF_S2_C02_M01;SF_S3_C02_M01;SF_S4_C02_M01;STAT_PLC_C02_M02;STAT_PLC_C02_M03,0.03977272727272727,SW_C02_M01_CTRL,SW_C02_M01_SENS,l_SW_C02_M01_CTRL_SW_C02_M01_SENS,14,True,l_SW_C02_M01_CTRL_SW_C02_M01_SENS,True,True,M,M_RING,RING
False,6,COORD_CC_C02_PLC_C02_M02;COORD_CC_C02_PLC_C02_M03;IC_NEXT_CC_C02;IC_PREV_CC_C03;STAT_PLC_C02_M02;STAT_PLC_C02_M03,0.017045454545454544,SW_C02_M01_SENS,SW_C02_M02_ACT,l_SW_C02_M01_SENS_SW_C02_M02_ACT,6,True,l_SW_C02_M01_SENS_SW_C02_M02_ACT,True,True,M,M_RING,RING
False,10,CMD_PLC_C02_M02_A1_C02_M02;CMD_PLC_C02_M02_A2_C02_M02;CMD_PLC_C02_M02_A3_C02_M02;CMD_PLC_C02_M02_A4_C02_M02;COORD_CC_C02_PLC_C02_M02;COORD_CC_C02_PLC_C02_M03;IC_NEXT_CC_C02;IC_PREV_CC_C03;STAT_PLC_C02_M02;STAT_PLC_C02_M03,0.028409090909090908,SW_C02_M02_ACT,SW_C02_M02_CTRL,l_SW_C02_M02_ACT_SW_C02_M02_CTRL,10,True,l_SW_C02_M02_ACT_SW_C02_M02_CTRL,True,True,M,M_RING,RING
False,12,COORD_CC_C02_PLC_C02_M03;IC_NEXT_CC_C02;IC_PREV_CC_C03;SC_S1_C02_M02;SC_S2_C02_M02;SC_S3_C02_M02;SC_S4_C02_M02;SF_S1_C02_M02;SF_S2_C02_M02;SF_S3_C02_M02;SF_S4_C02_M02;STAT_PLC_C02_M03,0.03409090909090909,SW_C02_M02_CTRL,SW_C02_M02_SENS,l_SW_C02_M02_CTRL_SW_C02_M02_SENS,12,True,l_SW_C02_M02_CTRL_SW_C02_M02_SENS,True,True,M,M_RING,RING
False,4,COORD_CC_C02_PLC_C02_M03;IC_NEXT_CC_C02;IC_PREV_CC_C03;STAT_PLC_C02_M03,0.011363636363636364,SW_C02_M02_SENS,SW_C02_M03_ACT,l_SW_C02_M02_SENS_SW_C02_M03_ACT,4,True,l_SW_C02_M02_SENS_SW_C02_M03_ACT,True,True,M,M_RING,RING
False,8,CMD_PLC_C02_M03_A1_C02_M03;CMD_PLC_C02_M03_A2_C02_M03;CMD_PLC_C02_M03_A3_C02_M03;CMD_PLC_C02_M03_A4_C02_M03;COORD_CC_C02_PLC_C02_M03;IC_NEXT_CC_C02;IC_PREV_CC_C03;STAT_PLC_C02_M03,0.022727272727272728,SW_C02_M03_ACT,SW_C02_M03_CTRL,l_SW_C02_M03_ACT_SW_C02_M03_CTRL,8,True,l_SW_C02_M03_ACT_SW_C02_M03_CTRL,True,True,M,M_RING,RING
False,10,IC_NEXT_CC_C02;IC_PREV_CC_C03;SC_S1_C02_M03;SC_S2_C02_M03;SC_S3_C02_M03;SC_S4_C02_M03;SF_S1_C02_M03;SF_S2_C02_M03;SF_S3_C02_M03;SF_S4_C02_M03,0.028409090909090908,SW_C02_M03_CTRL,SW_C02_M03_SENS,l_SW_C02_M03_CTRL_SW_C02_M03_SENS,10,True,l_SW_C02_M03_CTRL_SW_C02_M03_SENS,True,True,M,M_RING,RING
False,2,IC_NEXT_CC_C02;IC_PREV_CC_C03,0.005681818181818182,SW_C02_M03_SENS,SW_C03_CC,l_SW_C02_M03_SENS_SW_C03_CC,2,True,l_SW_C02_M03_SENS_SW_C03_CC,True,True,M,M_RING,RING
False,8,COORD_CC_C03_PLC_C03_M01;COORD_CC_C03_PLC_C03_M02;COORD_CC_C03_PLC_C03_M03;IC_NEXT_CC_C03;IC_PREV_CC_C04;STAT_PLC_C03_M01;STAT_PLC_C03_M02;STAT_PLC_C03_M03,0.022727272727272728,SW_C03_CC,SW_C03_M01_ACT,l_SW_C03_CC_SW_C03_M01_ACT,8,True,l_SW_C03_CC_SW_C03_M01_ACT,True,True,M,M_RING,RING
False,12,CMD_PLC_C03_M01_A1_C03_M01;CMD_PLC_C03_M01_A2_C03_M01;CMD_PLC_C03_M01_A3_C03_M01;CMD_PLC_C03_M01_A4_C03_M01;COORD_CC_C03_PLC_C03_M01;COORD_CC_C03_PLC_C03_M02;COORD_CC_C03_PLC_C03_M03;IC_NEXT_CC_C03;IC_PREV_CC_C04;STAT_PLC_C03_M01;STAT_PLC_C03_M02;STAT_PLC_C03_M03,0.03409090909090909,SW_C03_M01_ACT,SW_C03_M01_CTRL,l_SW_C03_M01_ACT_SW_C03_M01_CTRL,12,True,l_SW_C03_M01_ACT_SW_C03_M01_CTRL,True,True,M,M_RING,RING
