P0_route_links_abandoned,changed_affected_flow_count,changed_route_flow_count,changed_route_flow_ratio,changed_unaffected_flow_count,changed_unaffected_flow_ratio,fault_id,hop_delta_total,max_hop_delta,mean_hop_delta_per_changed_flow,new_physical_links_used,scenario,total_P0_hops,total_PF_hops
l_SW_BB_C15_B_SW_C15_M01_ACT;l_SW_BB_C16_A_SW_BB_C16_B,2,3,0.003232758620689655,1,0.0010799136069114472,l_SW_BB_C16_A_SW_BB_C16_B,0,0,0.0,l_SW_BB_C16_B_SW_C16_M01_ACT,L_ROR,3200,3200
l_SW_BB_C16_A_SW_C16_CC,4,4,0.004310344827586207,0,0.0,l_SW_BB_C16_A_SW_C16_CC,4,2,1.0,l_SW_BB_C16_B_SW_C16_M01_ACT,L_ROR,3200,3204
l_SW_C01_CC_SW_C01_M01_ACT,5,5,0.005387931034482759,0,0.0,l_SW_C01_CC_SW_C01_M01_ACT,8,2,1.6,,L_ROR,3200,3208
l_SW_C01_CC_SW_C01_M04_SENS,4,4,0.004310344827586207,0,0.0,l_SW_C01_CC_SW_C01_M04_SENS,24,9,6.0,l_SW_C01_M02_SENS_SW_C01_M03_ACT,L_ROR,3200,3224
l_SW_C01_M01_ACT_SW_C01_M01_CTRL,8,8,0.008620689655172414,0,0.0,l_SW_C01_M01_ACT_SW_C01_M01_CTRL,68,11,8.5,l_SW_C01_M02_SENS_SW_C01_M03_ACT,L_ROR,3200,3268
l_SW_C01_M01_CTRL_SW_C01_M01_SENS,10,11,0.011853448275862068,1,0.0010893246187363835,l_SW_C01_M01_CTRL_SW_C01_M01_SENS,94,11,8.545454545454545,l_SW_BB_C16_B_SW_C16_M01_ACT;l_SW_C01_M02_SENS_SW_C01_M03_ACT,L_ROR,3200,3294
l_SW_C01_M01_SENS_SW_C01_M02_ACT,2,2,0.0021551724137931034,0,0.0,l_SW_C01_M01_SENS_SW_C01_M02_ACT,6,3,3.0,l_SW_C01_M02_SENS_SW_C01_M03_ACT,L_ROR,3200,3206
l_SW_C01_M02_ACT_SW_C01_M02_CTRL,6,6,0.00646551724137931,0,0.0,l_SW_C01_M02_ACT_SW_C01_M02_CTRL,50,11,8.333333333333334,l_SW_C01_M02_SENS_SW_C01_M03_ACT,L_ROR,3200,3250
l_SW_C01_M02_CTRL_SW_C01_M02_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C01_M02_CTRL_SW_C01_M02_SENS,88,11,11.0,l_SW_C01_M02_SENS_SW_C01_M03_ACT,L_ROR,3200,3288
l_SW_C01_M03_ACT_SW_C01_M03_CTRL,4,4,0.004310344827586207,0,0.0,l_SW_C01_M03_ACT_SW_C01_M03_CTRL,44,11,11.0,l_SW_C01_M02_SENS_SW_C01_M03_ACT,L_ROR,3200,3244
l_SW_C01_M03_CTRL_SW_C01_M03_SENS,10,10,0.010775862068965518,0,0.0,l_SW_C01_M03_CTRL_SW_C01_M03_SENS,94,11,9.4,l_SW_C01_M02_SENS_SW_C01_M03_ACT,L_ROR,3200,3294
l_SW_C01_M03_SENS_SW_C01_M04_ACT,2,2,0.0021551724137931034,0,0.0,l_SW_C01_M03_SENS_SW_C01_M04_ACT,6,3,3.0,l_SW_C01_M02_SENS_SW_C01_M03_ACT,L_ROR,3200,3206
l_SW_C01_M04_ACT_SW_C01_M04_CTRL,6,7,0.007543103448275862,1,0.0010845986984815619,l_SW_C01_M04_ACT_SW_C01_M04_CTRL,50,11,7.142857142857143,l_SW_BB_C16_B_SW_C16_M01_ACT;l_SW_C01_M02_SENS_SW_C01_M03_ACT,L_ROR,3200,3250
l_SW_C01_M04_CTRL_SW_C01_M04_SENS,12,13,0.014008620689655173,1,0.001091703056768559,l_SW_C01_M04_CTRL_SW_C01_M04_SENS,112,11,8.615384615384615,l_SW_BB_C16_B_SW_C16_M01_ACT;l_SW_C01_M02_SENS_SW_C01_M03_ACT,L_ROR,3200,3312
l_SW_C02_CC_SW_C02_M01_ACT,5,5,0.005387931034482759,0,0.0,l_SW_C02_CC_SW_C02_M01_ACT,8,2,1.6,,L_ROR,3200,3208
l_SW_C02_CC_SW_C02_M04_SENS,4,4,0.004310344827586207,0,0.0,l_SW_C02_CC_SW_C02_M04_SENS,24,9,6.0,l_SW_C02_M02_SENS_SW_C02_M03_ACT,L_ROR,3200,3224
l_SW_C02_M01_ACT_SW_C02_M01_CTRL,8,8,0.008620689655172414,0,0.0,l_SW_C02_M01_ACT_SW_C02_M01_CTRL,68,11,8.5,l_SW_C02_M02_SENS_SW_C02_M03_ACT,L_ROR,3200,3268
l_SW_C02_M01_CTRL_SW_C02_M01_SENS,10,10,0.010775862068965518,0,0.0,l_SW_C02_M01_CTRL_SW_C02_M01_SENS,94,11,9.4,l_SW_C02_M02_SENS_SW_C02_M03_ACT,L_ROR,3200,3294
l_SW_C02_M01_SENS_SW_C02_M02_ACT,2,2,0.0021551724137931034,0,0.0,l_SW_C02_M01_SENS_SW_C02_M02_ACT,6,3,3.0,l_SW_C02_M02_SENS_SW_C02_M03_ACT,L_ROR,3200,3206
l_SW_C02_M02_ACT_SW_C02_M02_CTRL,6,6,0.00646551724137931,0,0.0,l_SW_C02_M02_ACT_SW_C02_M02_CTRL,50,11,8.333333333333334,l_SW_C02_M02_SENS_SW_C02_M03_ACT,L_ROR,3200,3250
l_SW_C02_M02_CTRL_SW_C02_M02_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C02_M02_CTRL_SW_C02_M02_SENS,88,11,11.0,l_SW_C02_M02_SENS_SW_C02_M03_ACT,L_ROR,3200,3288
l_SW_C02_M03_ACT_SW_C02_M03_CTRL,4,4,0.004310344827586207,0,0.0,l_SW_C02_M03_ACT_SW_C02_M03_CTRL,44,11,11.0,l_SW_C02_M02_SENS_SW_C02_M03_ACT,L_ROR,3200,3244
l_SW_C02_M03_CTRL_SW_C02_M03_SENS,10,10,0.010775862068965518,0,0.0,l_SW_C02_M03_CTRL_SW_C02_M03_SENS,94,11,9.4,l_SW_C02_M02_SENS_SW_C02_M03_ACT,L_ROR,3200,3294
l_SW_C02_M03_SENS_SW_C02_M04_ACT,2,2,0.0021551724137931034,0,0.0,l_SW_C02_M03_SENS_SW_C02_M04_ACT,6,3,3.0,l_SW_C02_M02_SENS_SW_C02_M03_ACT,L_ROR,3200,3206
l_SW_C02_M04_ACT_SW_C02_M04_CTRL,6,6,0.00646551724137931,0,0.0,l_SW_C02_M04_ACT_SW_C02_M04_CTRL,50,11,8.333333333333334,l_SW_C02_M02_SENS_SW_C02_M03_ACT,L_ROR,3200,3250
l_SW_C02_M04_CTRL_SW_C02_M04_SENS,12,12,0.01293103448275862,0,0.0,l_SW_C02_M04_CTRL_SW_C02_M04_SENS,112,11,9.333333333333334,l_SW_C02_M02_SENS_SW_C02_M03_ACT,L_ROR,3200,3312
l_SW_C03_CC_SW_C03_M01_ACT,5,5,0.005387931034482759,0,0.0,l_SW_C03_CC_SW_C03_M01_ACT,8,2,1.6,,L_ROR,3200,3208
l_SW_C03_CC_SW_C03_M04_SENS,4,4,0.004310344827586207,0,0.0,l_SW_C03_CC_SW_C03_M04_SENS,24,9,6.0,l_SW_C03_M02_SENS_SW_C03_M03_ACT,L_ROR,3200,3224
l_SW_C03_M01_ACT_SW_C03_M01_CTRL,8,8,0.008620689655172414,0,0.0,l_SW_C03_M01_ACT_SW_C03_M01_CTRL,68,11,8.5,l_SW_C03_M02_SENS_SW_C03_M03_ACT,L_ROR,3200,3268
l_SW_C03_M01_CTRL_SW_C03_M01_SENS,10,10,0.010775862068965518,0,0.0,l_SW_C03_M01_CTRL_SW_C03_M01_SENS,94,11,9.4,l_SW_C03_M02_SENS_SW_C03_M03_ACT,L_ROR,3200,3294
l_SW_C03_M01_SENS_SW_C03_M02_ACT,2,2,0.0021551724137931034,0,0.0,l_SW_C03_M01_SENS_SW_C03_M02_ACT,6,3,3.0,l_SW_C03_M02_SENS_SW_C03_M03_ACT,L_ROR,3200,3206
l_SW_C03_M02_ACT_SW_C03_M02_CTRL,6,6,0.00646551724137931,0,0.0,l_SW_C03_M02_ACT_SW_C03_M02_CTRL,50,11,8.333333333333334,l_SW_C03_M02_SENS_SW_C03_M03_ACT,L_ROR,3200,3250
l_SW_C03_M02_CTRL_SW_C03_M02_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C03_M02_CTRL_SW_C03_M02_SENS,88,11,11.0,l_SW_C03_M02_SENS_SW_C03_M03_ACT,L_ROR,3200,3288
l_SW_C03_M03_ACT_SW_C03_M03_CTRL,4,4,0.004310344827586207,0,0.0,l_SW_C03_M03_ACT_SW_C03_M03_CTRL,44,11,11.0,l_SW_C03_M02_SENS_SW_C03_M03_ACT,L_ROR,3200,3244
l_SW_C03_M03_CTRL_SW_C03_M03_SENS,10,10,0.010775862068965518,0,0.0,l_SW_C03_M03_CTRL_SW_C03_M03_SENS,94,11,9.4,l_SW_C03_M02_SENS_SW_C03_M03_ACT,L_ROR,3200,3294
l_SW_C03_M03_SENS_SW_C03_M04_ACT,2,2,0.0021551724137931034,0,0.0,l_SW_C03_M03_SENS_SW_C03_M04_ACT,6,3,3.0,l_SW_C03_M02_SENS_SW_C03_M03_ACT,L_ROR,3200,3206
l_SW_C03_M04_ACT_SW_C03_M04_CTRL,6,6,0.00646551724137931,0,0.0,l_SW_C03_M04_ACT_SW_C03_M04_CTRL,50,11,8.333333333333334,l_SW_C03_M02_SENS_SW_C03_M03_ACT,L_ROR,3200,3250
l_SW_C03_M04_CTRL_SW_C03_M04_SENS,12,12,0.01293103448275862,0,0.0,l_SW_C03_M04_CTRL_SW_C03_M04_SENS,112,11,9.333333333333334,l_SW_C03_M02_SENS_SW_C03_M03_ACT,L_ROR,3200,3312
l_SW_C04_CC_SW_C04_M01_ACT,5,5,0.005387931034482759,0,0.0,l_SW_C04_CC_SW_C04_M01_ACT,8,2,1.6,,L_ROR,3200,3208
l_SW_C04_CC_SW_C04_M04_SENS,4,4,0.004310344827586207,0,0.0,l_SW_C04_CC_SW_C04_M04_SENS,24,9,6.0,l_SW_C04_M02_SENS_SW_C04_M03_ACT,L_ROR,3200,3224
l_SW_C04_M01_ACT_SW_C04_M01_CTRL,8,8,0.008620689655172414,0,0.0,l_SW_C04_M01_ACT_SW_C04_M01_CTRL,68,11,8.5,l_SW_C04_M02_SENS_SW_C04_M03_ACT,L_ROR,3200,3268
l_SW_C04_M01_CTRL_SW_C04_M01_SENS,10,10,0.010775862068965518,0,0.0,l_SW_C04_M01_CTRL_SW_C04_M01_SENS,94,11,9.4,l_SW_C04_M02_SENS_SW_C04_M03_ACT,L_ROR,3200,3294
l_SW_C04_M01_SENS_SW_C04_M02_ACT,2,2,0.0021551724137931034,0,0.0,l_SW_C04_M01_SENS_SW_C04_M02_ACT,6,3,3.0,l_SW_C04_M02_SENS_SW_C04_M03_ACT,L_ROR,3200,3206
l_SW_C04_M02_ACT_SW_C04_M02_CTRL,6,6,0.00646551724137931,0,0.0,l_SW_C04_M02_ACT_SW_C04_M02_CTRL,50,11,8.333333333333334,l_SW_C04_M02_SENS_SW_C04_M03_ACT,L_ROR,3200,3250
l_SW_C04_M02_CTRL_SW_C04_M02_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C04_M02_CTRL_SW_C04_M02_SENS,88,11,11.0,l_SW_C04_M02_SENS_SW_C04_M03_ACT,L_ROR,3200,3288
l_SW_C04_M03_ACT_SW_C04_M03_CTRL,4,4,0.004310344827586207,0,0.0,l_SW_C04_M03_ACT_SW_C04_M03_CTRL,44,11,11.0,l_SW_C04_M02_SENS_SW_C04_M03_ACT,L_ROR,3200,3244
l_SW_C04_M03_CTRL_SW_C04_M03_SENS,10,10,0.010775862068965518,0,0.0,l_SW_C04_M03_CTRL_SW_C04_M03_SENS,94,11,9.4,l_SW_C04_M02_SENS_SW_C04_M03_ACT,L_ROR,3200,3294
l_SW_C04_M03_SENS_SW_C04_M04_ACT,2,2,0.0021551724137931034,0,0.0,l_SW_C04_M03_SENS_SW_C04_M04_ACT,6,3,3.0,l_SW_C04_M02_SENS_SW_C04_M03_ACT,L_ROR,3200,3206
l_SW_C04_M04_ACT_SW_C04_M04_CTRL,6,6,0.00646551724137931,0,0.0,l_SW_C04_M04_ACT_SW_C04_M04_CTRL,50,11,8.333333333333334,l_SW_C04_M02_SENS_SW_C04_M03_ACT,L_ROR,3200,3250
l_SW_C04_M04_CTRL_SW_C04_M04_SENS,12,12,0.01293103448275862,0,0.0,l_SW_C04_M04_CTRL_SW_C04_M04_SENS,112,11,9.333333333333334,l_SW_C04_M02_SENS_SW_C04_M03_ACT,L_ROR,3200,3312
l_SW_C05_CC_SW_C05_M01_ACT,5,5,0.005387931034482759,0,0.0,l_SW_C05_CC_SW_C05_M01_ACT,8,2,1.6,,L_ROR,3200,3208
l_SW_C05_CC_SW_C05_M04_SENS,4,4,0.004310344827586207,0,0.0,l_SW_C05_CC_SW_C05_M04_SENS,24,9,6.0,l_SW_C05_M02_SENS_SW_C05_M03_ACT,L_ROR,3200,3224
l_SW_C05_M01_ACT_SW_C05_M01_CTRL,8,8,0.008620689655172414,0,0.0,l_SW_C05_M01_ACT_SW_C05_M01_CTRL,68,11,8.5,l_SW_C05_M02_SENS_SW_C05_M03_ACT,L_ROR,3200,3268
l_SW_C05_M01_CTRL_SW_C05_M01_SENS,10,10,0.010775862068965518,0,0.0,l_SW_C05_M01_CTRL_SW_C05_M01_SENS,94,11,9.4,l_SW_C05_M02_SENS_SW_C05_M03_ACT,L_ROR,3200,3294
l_SW_C05_M01_SENS_SW_C05_M02_ACT,2,2,0.0021551724137931034,0,0.0,l_SW_C05_M01_SENS_SW_C05_M02_ACT,6,3,3.0,l_SW_C05_M02_SENS_SW_C05_M03_ACT,L_ROR,3200,3206
l_SW_C05_M02_ACT_SW_C05_M02_CTRL,6,6,0.00646551724137931,0,0.0,l_SW_C05_M02_ACT_SW_C05_M02_CTRL,50,11,8.333333333333334,l_SW_C05_M02_SENS_SW_C05_M03_ACT,L_ROR,3200,3250
l_SW_C05_M02_CTRL_SW_C05_M02_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C05_M02_CTRL_SW_C05_M02_SENS,88,11,11.0,l_SW_C05_M02_SENS_SW_C05_M03_ACT,L_ROR,3200,3288
l_SW_C05_M03_ACT_SW_C05_M03_CTRL,4,4,0.004310344827586207,0,0.0,l_SW_C05_M03_ACT_SW_C05_M03_CTRL,44,11,11.0,l_SW_C05_M02_SENS_SW_C05_M03_ACT,L_ROR,3200,3244
l_SW_C05_M03_CTRL_SW_C05_M03_SENS,10,10,0.010775862068965518,0,0.0,l_SW_C05_M03_CTRL_SW_C05_M03_SENS,94,11,9.4,l_SW_C05_M02_SENS_SW_C05_M03_ACT,L_ROR,3200,3294
l_SW_C05_M03_SENS_SW_C05_M04_ACT,2,2,0.0021551724137931034,0,0.0,l_SW_C05_M03_SENS_SW_C05_M04_ACT,6,3,3.0,l_SW_C05_M02_SENS_SW_C05_M03_ACT,L_ROR,3200,3206
l_SW_C05_M04_ACT_SW_C05_M04_CTRL,6,6,0.00646551724137931,0,0.0,l_SW_C05_M04_ACT_SW_C05_M04_CTRL,50,11,8.333333333333334,l_SW_C05_M02_SENS_SW_C05_M03_ACT,L_ROR,3200,3250
l_SW_C05_M04_CTRL_SW_C05_M04_SENS,12,12,0.01293103448275862,0,0.0,l_SW_C05_M04_CTRL_SW_C05_M04_SENS,112,11,9.333333333333334,l_SW_C05_M02_SENS_SW_C05_M03_ACT,L_ROR,3200,3312
l_SW_C06_CC_SW_C06_M01_ACT,5,5,0.005387931034482759,0,0.0,l_SW_C06_CC_SW_C06_M01_ACT,8,2,1.6,,L_ROR,3200,3208
l_SW_C06_CC_SW_C06_M04_SENS,4,4,0.004310344827586207,0,0.0,l_SW_C06_CC_SW_C06_M04_SENS,24,9,6.0,l_SW_C06_M02_SENS_SW_C06_M03_ACT,L_ROR,3200,3224
l_SW_C06_M01_ACT_SW_C06_M01_CTRL,8,8,0.008620689655172414,0,0.0,l_SW_C06_M01_ACT_SW_C06_M01_CTRL,68,11,8.5,l_SW_C06_M02_SENS_SW_C06_M03_ACT,L_ROR,3200,3268
l_SW_C06_M01_CTRL_SW_C06_M01_SENS,10,10,0.010775862068965518,0,0.0,l_SW_C06_M01_CTRL_SW_C06_M01_SENS,94,11,9.4,l_SW_C06_M02_SENS_SW_C06_M03_ACT,L_ROR,3200,3294
l_SW_C06_M01_SENS_SW_C06_M02_ACT,2,2,0.0021551724137931034,0,0.0,l_SW_C06_M01_SENS_SW_C06_M02_ACT,6,3,3.0,l_SW_C06_M02_SENS_SW_C06_M03_ACT,L_ROR,3200,3206
l_SW_C06_M02_ACT_SW_C06_M02_CTRL,6,6,0.00646551724137931,0,0.0,l_SW_C06_M02_ACT_SW_C06_M02_CTRL,50,11,8.333333333333334,l_SW_C06_M02_SENS_SW_C06_M03_ACT,L_ROR,3200,3250
l_SW_C06_M02_CTRL_SW_C06_M02_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C06_M02_CTRL_SW_C06_M02_SENS,88,11,11.0,l_SW_C06_M02_SENS_SW_C06_M03_ACT,L_ROR,3200,3288
l_SW_C06_M03_ACT_SW_C06_M03_CTRL,4,4,0.004310344827586207,0,0.0,l_SW_C06_M03_ACT_SW_C06_M03_CTRL,44,11,11.0,l_SW_C06_M02_SENS_SW_C06_M03_ACT,L_ROR,3200,3244
l_SW_C06_M03_CTRL_SW_C06_M03_SENS,10,10,0.010775862068965518,0,0.0,l_SW_C06_M03_CTRL_SW_C06_M03_SENS,94,11,9.4,l_SW_C06_M02_SENS_SW_C06_M03_ACT,L_ROR,3200,3294
l_SW_C06_M03_SENS_SW_C06_M04_ACT,2,2,0.0021551724137931034,0,0.0,l_SW_C06_M03_SENS_SW_C06_M04_ACT,6,3,3.0,l_SW_C06_M02_SENS_SW_C06_M03_ACT,L_ROR,3200,3206
l_SW_C06_M04_ACT_SW_C06_M04_CTRL,6,6,0.00646551724137931,0,0.0,l_SW_C06_M04_ACT_SW_C06_M04_CTRL,50,11,8.333333333333334,l_SW_C06_M02_SENS_SW_C06_M03_ACT,L_ROR,3200,3250
l_SW_C06_M04_CTRL_SW_C06_M04_SENS,12,12,0.01293103448275862,0,0.0,l_SW_C06_M04_CTRL_SW_C06_M04_SENS,112,11,9.333333333333334,l_SW_C06_M02_SENS_SW_C06_M03_ACT,L_ROR,3200,3312
l_SW_C07_CC_SW_C07_M01_ACT,5,5,0.005387931034482759,0,0.0,l_SW_C07_CC_SW_C07_M01_ACT,8,2,1.6,,L_ROR,3200,3208
l_SW_C07_CC_SW_C07_M04_SENS,4,4,0.004310344827586207,0,0.0,l_SW_C07_CC_SW_C07_M04_SENS,24,9,6.0,l_SW_C07_M02_SENS_SW_C07_M03_ACT,L_ROR,3200,3224
l_SW_C07_M01_ACT_SW_C07_M01_CTRL,8,8,0.008620689655172414,0,0.0,l_SW_C07_M01_ACT_SW_C07_M01_CTRL,68,11,8.5,l_SW_C07_M02_SENS_SW_C07_M03_ACT,L_ROR,3200,3268
l_SW_C07_M01_CTRL_SW_C07_M01_SENS,10,10,0.010775862068965518,0,0.0,l_SW_C07_M01_CTRL_SW_C07_M01_SENS,94,11,9.4,l_SW_C07_M02_SENS_SW_C07_M03_ACT,L_ROR,3200,3294
l_SW_C07_M01_SENS_SW_C07_M02_ACT,2,2,0.0021551724137931034,0,0.0,l_SW_C07_M01_SENS_SW_C07_M02_ACT,6,3,3.0,l_SW_C07_M02_SENS_SW_C07_M03_ACT,L_ROR,3200,3206
l_SW_C07_M02_ACT_SW_C07_M02_CTRL,6,6,0.00646551724137931,0,0.0,l_SW_C07_M02_ACT_SW_C07_M02_CTRL,50,11,8.333333333333334,l_SW_C07_M02_SENS_SW_C07_M03_ACT,L_ROR,3200,3250
l_SW_C07_M02_CTRL_SW_C07_M02_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C07_M02_CTRL_SW_C07_M02_SENS,88,11,11.0,l_SW_C07_M02_SENS_SW_C07_M03_ACT,L_ROR,3200,3288
l_SW_C07_M03_ACT_SW_C07_M03_CTRL,4,4,0.004310344827586207,0,0.0,l_SW_C07_M03_ACT_SW_C07_M03_CTRL,44,11,11.0,l_SW_C07_M02_SENS_SW_C07_M03_ACT,L_ROR,3200,3244
l_SW_C07_M03_CTRL_SW_C07_M03_SENS,10,10,0.010775862068965518,0,0.0,l_SW_C07_M03_CTRL_SW_C07_M03_SENS,94,11,9.4,l_SW_C07_M02_SENS_SW_C07_M03_ACT,L_ROR,3200,3294
l_SW_C07_M03_SENS_SW_C07_M04_ACT,2,2,0.0021551724137931034,0,0.0,l_SW_C07_M03_SENS_SW_C07_M04_ACT,6,3,3.0,l_SW_C07_M02_SENS_SW_C07_M03_ACT,L_ROR,3200,3206
l_SW_C07_M04_ACT_SW_C07_M04_CTRL,6,6,0.00646551724137931,0,0.0,l_SW_C07_M04_ACT_SW_C07_M04_CTRL,50,11,8.333333333333334,l_SW_C07_M02_SENS_SW_C07_M03_ACT,L_ROR,3200,3250
l_SW_C07_M04_CTRL_SW_C07_M04_SENS,12,12,0.01293103448275862,0,0.0,l_SW_C07_M04_CTRL_SW_C07_M04_SENS,112,11,9.333333333333334,l_SW_C07_M02_SENS_SW_C07_M03_ACT,L_ROR,3200,3312
l_SW_C08_CC_SW_C08_M01_ACT,5,5,0.005387931034482759,0,0.0,l_SW_C08_CC_SW_C08_M01_ACT,8,2,1.6,,L_ROR,3200,3208
l_SW_C08_CC_SW_C08_M04_SENS,4,4,0.004310344827586207,0,0.0,l_SW_C08_CC_SW_C08_M04_SENS,24,9,6.0,l_SW_C08_M02_SENS_SW_C08_M03_ACT,L_ROR,3200,3224
l_SW_C08_M01_ACT_SW_C08_M01_CTRL,8,8,0.008620689655172414,0,0.0,l_SW_C08_M01_ACT_SW_C08_M01_CTRL,68,11,8.5,l_SW_C08_M02_SENS_SW_C08_M03_ACT,L_ROR,3200,3268
l_SW_C08_M01_CTRL_SW_C08_M01_SENS,10,10,0.010775862068965518,0,0.0,l_SW_C08_M01_CTRL_SW_C08_M01_SENS,94,11,9.4,l_SW_C08_M02_SENS_SW_C08_M03_ACT,L_ROR,3200,3294
l_SW_C08_M01_SENS_SW_C08_M02_ACT,2,2,0.0021551724137931034,0,0.0,l_SW_C08_M01_SENS_SW_C08_M02_ACT,6,3,3.0,l_SW_C08_M02_SENS_SW_C08_M03_ACT,L_ROR,3200,3206
l_SW_C08_M02_ACT_SW_C08_M02_CTRL,6,6,0.00646551724137931,0,0.0,l_SW_C08_M02_ACT_SW_C08_M02_CTRL,50,11,8.333333333333334,l_SW_C08_M02_SENS_SW_C08_M03_ACT,L_ROR,3200,3250
l_SW_C08_M02_CTRL_SW_C08_M02_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C08_M02_CTRL_SW_C08_M02_SENS,88,11,11.0,l_SW_C08_M02_SENS_SW_C08_M03_ACT,L_ROR,3200,3288
l_SW_C08_M03_ACT_SW_C08_M03_CTRL,4,4,0.004310344827586207,0,0.0,l_SW_C08_M03_ACT_SW_C08_M03_CTRL,44,11,11.0,l_SW_C08_M02_SENS_SW_C08_M03_ACT,L_ROR,3200,3244
l_SW_C08_M03_CTRL_SW_C08_M03_SENS,10,10,0.010775862068965518,0,0.0,l_SW_C08_M03_CTRL_SW_C08_M03_SENS,94,11,9.4,l_SW_C08_M02_SENS_SW_C08_M03_ACT,L_ROR,3200,3294
l_SW_C08_M03_SENS_SW_C08_M04_ACT,2,2,0.0021551724137931034,0,0.0,l_SW_C08_M03_SENS_SW_C08_M04_ACT,6,3,3.0,l_SW_C08_M02_SENS_SW_C08_M03_ACT,L_ROR,3200,3206
l_SW_C08_M04_ACT_SW_C08_M04_CTRL,6,6,0.00646551724137931,0,0.0,l_SW_C08_M04_ACT_SW_C08_M04_CTRL,50,11,8.333333333333334,l_SW_C08_M02_SENS_SW_C08_M03_ACT,L_ROR,3200,3250
l_SW_C08_M04_CTRL_SW_C08_M04_SENS,12,12,0.01293103448275862,0,0.0,l_SW_C08_M04_CTRL_SW_C08_M04_SENS,112,11,9.333333333333334,l_SW_C08_M02_SENS_SW_C08_M03_ACT,L_ROR,3200,3312
l_SW_C09_CC_SW_C09_M01_ACT,5,5,0.005387931034482759,0,0.0,l_SW_C09_CC_SW_C09_M01_ACT,8,2,1.6,,L_ROR,3200,3208
l_SW_C09_CC_SW_C09_M04_SENS,4,4,0.004310344827586207,0,0.0,l_SW_C09_CC_SW_C09_M04_SENS,24,9,6.0,l_SW_C09_M02_SENS_SW_C09_M03_ACT,L_ROR,3200,3224
l_SW_C09_M01_ACT_SW_C09_M01_CTRL,8,8,0.008620689655172414,0,0.0,l_SW_C09_M01_ACT_SW_C09_M01_CTRL,68,11,8.5,l_SW_C09_M02_SENS_SW_C09_M03_ACT,L_ROR,3200,3268
l_SW_C09_M01_CTRL_SW_C09_M01_SENS,10,10,0.010775862068965518,0,0.0,l_SW_C09_M01_CTRL_SW_C09_M01_SENS,94,11,9.4,l_SW_C09_M02_SENS_SW_C09_M03_ACT,L_ROR,3200,3294
l_SW_C09_M01_SENS_SW_C09_M02_ACT,2,2,0.0021551724137931034,0,0.0,l_SW_C09_M01_SENS_SW_C09_M02_ACT,6,3,3.0,l_SW_C09_M02_SENS_SW_C09_M03_ACT,L_ROR,3200,3206
l_SW_C09_M02_ACT_SW_C09_M02_CTRL,6,6,0.00646551724137931,0,0.0,l_SW_C09_M02_ACT_SW_C09_M02_CTRL,50,11,8.333333333333334,l_SW_C09_M02_SENS_SW_C09_M03_ACT,L_ROR,3200,3250
l_SW_C09_M02_CTRL_SW_C09_M02_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C09_M02_CTRL_SW_C09_M02_SENS,88,11,11.0,l_SW_C09_M02_SENS_SW_C09_M03_ACT,L_ROR,3200,3288
l_SW_C09_M03_ACT_SW_C09_M03_CTRL,4,4,0.004310344827586207,0,0.0,l_SW_C09_M03_ACT_SW_C09_M03_CTRL,44,11,11.0,l_SW_C09_M02_SENS_SW_C09_M03_ACT,L_ROR,3200,3244
l_SW_C09_M03_CTRL_SW_C09_M03_SENS,10,10,0.010775862068965518,0,0.0,l_SW_C09_M03_CTRL_SW_C09_M03_SENS,94,11,9.4,l_SW_C09_M02_SENS_SW_C09_M03_ACT,L_ROR,3200,3294
l_SW_C09_M03_SENS_SW_C09_M04_ACT,2,2,0.0021551724137931034,0,0.0,l_SW_C09_M03_SENS_SW_C09_M04_ACT,6,3,3.0,l_SW_C09_M02_SENS_SW_C09_M03_ACT,L_ROR,3200,3206
l_SW_C09_M04_ACT_SW_C09_M04_CTRL,6,6,0.00646551724137931,0,0.0,l_SW_C09_M04_ACT_SW_C09_M04_CTRL,50,11,8.333333333333334,l_SW_C09_M02_SENS_SW_C09_M03_ACT,L_ROR,3200,3250
l_SW_C09_M04_CTRL_SW_C09_M04_SENS,12,12,0.01293103448275862,0,0.0,l_SW_C09_M04_CTRL_SW_C09_M04_SENS,112,11,9.333333333333334,l_SW_C09_M02_SENS_SW_C09_M03_ACT,L_ROR,3200,3312
l_SW_C10_CC_SW_C10_M01_ACT,5,5,0.005387931034482759,0,0.0,l_SW_C10_CC_SW_C10_M01_ACT,8,2,1.6,,L_ROR,3200,3208
l_SW_C10_CC_SW_C10_M04_SENS,4,4,0.004310344827586207,0,0.0,l_SW_C10_CC_SW_C10_M04_SENS,24,9,6.0,l_SW_C10_M02_SENS_SW_C10_M03_ACT,L_ROR,3200,3224
l_SW_C10_M01_ACT_SW_C10_M01_CTRL,8,8,0.008620689655172414,0,0.0,l_SW_C10_M01_ACT_SW_C10_M01_CTRL,68,11,8.5,l_SW_C10_M02_SENS_SW_C10_M03_ACT,L_ROR,3200,3268
