affected_flow_count,affected_flow_ids,affected_flow_ratio,algorithm_used,all_flows_scheduled,candidate_rank,candidate_route_generation_ms,canonical_gzip_bytes,canonical_profile_bytes,celf_fallback_used,celf_wall_ms,conversion_ms,diagnostic,fault_id,h2s_wall_ms,heuristic_not_found,hnf_signature,input_semantics_pass,p0_reference_ms,peak_rss_bytes,pf_to_p0_ratio,primary_h2s_success,profile_normalization_ms,profile_ref,profile_sha256,project_static_checker_pass,repeat,requested_flow_count,route_hash,scale,scenario,schedule_hash,scheduled_flow_count,scheduled_flow_ratio,scheduling_ms,semantic_gzip_bytes,semantic_payload_bytes,semantic_profile_hash,semantic_valid,status,structural_no_route,topology,total_backend_ms,upstream_verifier_pass,verification_ms
4,COORD_CC_C04_PLC_C04_M03;COORD_CC_C04_PLC_C04_M04;STAT_PLC_C04_M03;STAT_PLC_C04_M04,0.004310344827586207,H2S,True,101,264.576824,242703,5649619,False,0.0,7.769906,,l_SW_C04_CC_SW_C04_M04_SENS,359.363243,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1365.803168,43540480,0.731541097875093,True,45.014317,profiles/L_ROR/l_SW_C04_CC_SW_C04_M04_SENS.json,0d142b44bb45b0bb3226f5152d6fb23a4fd4129cb770634e3a956d2691699847,True,1,928,f38e83ae0d29375e64d7c3e386ab6187504cfd69a91af7c292492c45284070c6,L,L_ROR,e2ac0baa2cb0d1d5ba9f9e31b29f38aa1294d9bae70a4fdd748b81284f4fa90c,928,1.0,94.78641900000002,242458,5649197,12c283df2d0cff9016ab8f6a3d4cc889f462246e7b55e1608728ac6193f371ea,True,SUCCESS_H2S,False,ROR,999.141149,True,523.508438
8,CMD_PLC_C04_M01_A1_C04_M01;CMD_PLC_C04_M01_A2_C04_M01;CMD_PLC_C04_M01_A3_C04_M01;CMD_PLC_C04_M01_A4_C04_M01;COORD_CC_C04_PLC_C04_M01;COORD_CC_C04_PLC_C04_M02;STAT_PLC_C04_M01;STAT_PLC_C04_M02,0.008620689655172414,H2S,True,102,273.501798,250692,5834146,False,0.0,8.143327,,l_SW_C04_M01_ACT_SW_C04_M01_CTRL,362.664111,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1365.803168,44478464,0.7661932674620946,True,45.999174,profiles/L_ROR/l_SW_C04_M01_ACT_SW_C04_M01_CTRL.json,4766de82bcfe34d0a9b263e2d36b528efadbba996253eb3b527fab9215ca07ca,True,1,928,c8a380c9dff42e61ef4e3cc81b2c3f19289cfc628b8d6ae071f68c01d1267588,L,L_ROR,acd30ac933bf6e5536462a0b1ce13f21d86030c89256dede7a2596c74ef4ef7e,928,1.0,89.16231299999998,250386,5833593,e427c90abb3144b763a5295bfa1e72e03bb419b6725fc25b84b7f2d6c0288c46,True,SUCCESS_H2S,False,ROR,1046.469192,True,565.560955
10,COORD_CC_C04_PLC_C04_M02;SC_S1_C04_M01;SC_S2_C04_M01;SC_S3_C04_M01;SC_S4_C04_M01;SF_S1_C04_M01;SF_S2_C04_M01;SF_S3_C04_M01;SF_S4_C04_M01;STAT_PLC_C04_M02,0.010775862068965518,H2S,True,103,282.572044,253213,5855177,False,0.0,7.841153,,l_SW_C04_M01_CTRL_SW_C04_M01_SENS,383.315837,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1365.803168,44568576,0.7740722021813322,True,52.148104,profiles/L_ROR/l_SW_C04_M01_CTRL_SW_C04_M01_SENS.json,c1682c9815a52ba829ff90f19b9fad08c33b8f7c7fda134464bf48d652198361,True,1,928,42728db98fa2829ee678c30dbe1e996d55ee7a5014143c1daf00a7516e905f2f,L,L_ROR,18c62f83281f84f076a07dbca23882282cd06800a0a132ff9eefa94019ea8ce5,928,1.0,100.74379299999998,252862,5854655,cec89e06334e5ee9e75e1478fcec797954f3bbf58fb6eb26bc6a8f69be82b88a,True,SUCCESS_H2S,False,ROR,1057.230266,True,550.985611
2,COORD_CC_C04_PLC_C04_M02;STAT_PLC_C04_M02,0.0021551724137931034,H2S,True,104,271.067118,242224,5634591,False,0.0,7.828559,,l_SW_C04_M01_SENS_SW_C04_M02_ACT,361.870885,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1365.803168,43487232,0.7469715789969525,True,65.144154,profiles/L_ROR/l_SW_C04_M01_SENS_SW_C04_M02_ACT.json,5cdb8ba4b4edc4a8211bd958d97ec1beed8c0c3e0bcccb30c234a6aca4f1067a,True,1,928,273634a10234f43f42008ab03c9b82d5350520b5243005e61017c194ce491ffb,L,L_ROR,ddd4dd4eb5ce31405ed2a11137ad2a1f875512def1eb845d87665e8c25a5b077,928,1.0,90.803767,241960,5634200,fbd199a0c01812fdd2b9d67a723094286996ac579b70fd6d1a9884ff5f9f6642,True,SUCCESS_H2S,False,ROR,1020.216149,True,521.517026
6,CMD_PLC_C04_M02_A1_C04_M02;CMD_PLC_C04_M02_A2_C04_M02;CMD_PLC_C04_M02_A3_C04_M02;CMD_PLC_C04_M02_A4_C04_M02;COORD_CC_C04_PLC_C04_M02;STAT_PLC_C04_M02,0.00646551724137931,H2S,True,105,274.50448,250049,5819102,False,0.0,7.698525,,l_SW_C04_M02_ACT_SW_C04_M02_CTRL,374.037972,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1365.803168,44429312,0.7521822163470044,True,44.375804,profiles/L_ROR/l_SW_C04_M02_ACT_SW_C04_M02_CTRL.json,4cb1bebbf6f379681ce801a693167170e73860f592c6784670490f5571cf4f2b,True,1,928,39501a0c1a7bc7fd3a200e54a123a240b59136514b8103b9d1a98ffcb25e75b7,L,L_ROR,0c3ab45c5a81e9667687f69c2df778ac8b2919225e8e3d8ce3f821ede285b5c3,928,1.0,99.53349200000002,249734,5818595,44cb488c94cd25f25fe7dc676b22b86a17c99915ce9fa26bfea3440e311947b3,True,SUCCESS_H2S,False,ROR,1027.332854,True,540.408459
8,SC_S1_C04_M02;SC_S2_C04_M02;SC_S3_C04_M02;SC_S4_C04_M02;SF_S1_C04_M02;SF_S2_C04_M02;SF_S3_C04_M02;SF_S4_C04_M02,0.008620689655172414,H2S,True,106,275.94739400000003,252872,5849370,False,0.0,7.953825,,l_SW_C04_M02_CTRL_SW_C04_M02_SENS,369.083652,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1365.803168,44392448,0.7678512406262042,True,63.114768,profiles/L_ROR/l_SW_C04_M02_CTRL_SW_C04_M02_SENS.json,77a684b9d9e46873811a6cec6326b67bafcbd92fe4a967182080d564fb63dee6,True,1,928,2520846bd5d16a1685ac890e3d9698120c617f4e4fd686e33d075a70a706609b,L,L_ROR,ab0210f49076a17432f346a35baaac43d88cf833039621bd0e460fc630e07fd0,928,1.0,93.13625799999994,252551,5848894,7435677e20405d1d08d45ff4ac830acf6feedc1e42b890b7f94b1d1d57a55a62,True,SUCCESS_H2S,False,ROR,1048.733657,True,545.160574
4,CMD_PLC_C04_M03_A1_C04_M03;CMD_PLC_C04_M03_A2_C04_M03;CMD_PLC_C04_M03_A3_C04_M03;CMD_PLC_C04_M03_A4_C04_M03,0.004310344827586207,H2S,True,107,273.26828600000005,249706,5813479,False,0.0,7.836886,,l_SW_C04_M03_ACT_SW_C04_M03_CTRL,376.38518,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1365.803168,44253184,0.7843566409124042,True,83.475762,profiles/L_ROR/l_SW_C04_M03_ACT_SW_C04_M03_CTRL.json,3948d19e13018e245ac2a748d43d6eb117ad83374acd8a9d19b00ab9aa3b063f,True,1,928,b1a08705e64ec8261a9c2b30df68f9ca7d9269a56535b3e46c2b2c019500779a,L,L_ROR,084219ac9064eaa96edbac5d6a0d40450db504a8da84d53dd0c4513e37a55a8e,928,1.0,103.11689399999995,249420,5813018,a616e0533fd3feb5340fc0a82eaeb3b68a681709eda9f35fcda83ff0fb5c1992,True,SUCCESS_H2S,False,ROR,1071.276785,True,541.199522
10,COORD_CC_C04_PLC_C04_M03;SC_S1_C04_M03;SC_S2_C04_M03;SC_S3_C04_M03;SC_S4_C04_M03;SF_S1_C04_M03;SF_S2_C04_M03;SF_S3_C04_M03;SF_S4_C04_M03;STAT_PLC_C04_M03,0.010775862068965518,H2S,True,108,272.897903,252908,5854056,False,0.0,7.733325,,l_SW_C04_M03_CTRL_SW_C04_M03_SENS,363.411994,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1365.803168,44564480,0.7641090154507534,True,47.324841,profiles/L_ROR/l_SW_C04_M03_CTRL_SW_C04_M03_SENS.json,f45ce04485f199f753dd40739fa824d587f2f23f98f5ad7b68ea471314bdf43c,True,1,928,841706559b5b053bb3507d12e21ca2354006e6bb18a6b4dc39190882974b7880,L,L_ROR,a91bbc4b539baf4894cd6ccc57d24ed1a7ecdd69311e7ae4580a920a9a54bcf0,928,1.0,90.51409100000001,252561,5853534,069e5b496eef4910b11b0402fc811d5f57093e028d9a7ed7b0e7f2ba0886f4be,True,SUCCESS_H2S,False,ROR,1043.622514,True,560.842609
2,COORD_CC_C04_PLC_C04_M03;STAT_PLC_C04_M03,0.0021551724137931034,H2S,True,109,268.222616,242145,5634579,False,0.0,7.725755,,l_SW_C04_M03_SENS_SW_C04_M04_ACT,363.660414,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1365.803168,43487232,0.7480269470278458,True,48.308937,profiles/L_ROR/l_SW_C04_M03_SENS_SW_C04_M04_ACT.json,b10056c350df2007eb0c7503e615714a0dc1642c158d4daac2f255adfdb102a3,True,1,928,23f9f899c296f86860512451e5d26396d669d1eeed2b1a8f2a48c156cbe01cbc,L,L_ROR,0023f8a4ee167e8e5953893715897109250a5e91f1c71160a5bfc9c2287cc6bd,928,1.0,95.43779799999999,241882,5634188,0f5a3b2d220454910e1d455f7a0afa6448dac338f88e91aeea36548ec702f765,True,SUCCESS_H2S,False,ROR,1021.657574,True,542.557453
6,CMD_PLC_C04_M04_A1_C04_M04;CMD_PLC_C04_M04_A2_C04_M04;CMD_PLC_C04_M04_A3_C04_M04;CMD_PLC_C04_M04_A4_C04_M04;COORD_CC_C04_PLC_C04_M03;STAT_PLC_C04_M03,0.00646551724137931,H2S,True,110,268.451191,249946,5819104,False,0.0,7.57003,,l_SW_C04_M04_ACT_SW_C04_M04_CTRL,358.101446,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1365.803168,44265472,0.7539542564598884,True,56.329208,profiles/L_ROR/l_SW_C04_M04_ACT_SW_C04_M04_CTRL.json,d013a113fff85b626fa1bdbc304557931c07139cfb5941b611a4438d79275b84,True,1,928,fa0e48d87991142e0e32cde05bfd513efb213a3397a9b796edc3fee0d001a491,L,L_ROR,0e8f63169e6a3d689ba1b02503e452eb1a47c5346ba251495177b7cf054e7592,928,1.0,89.65025500000002,249631,5818597,4edbf3de1ce96205c30016852b7ac1a9f03cd70714e08332ce230cf0b8cd4431,True,SUCCESS_H2S,False,ROR,1029.753112,True,544.933481
12,COORD_CC_C04_PLC_C04_M03;COORD_CC_C04_PLC_C04_M04;SC_S1_C04_M04;SC_S2_C04_M04;SC_S3_C04_M04;SC_S4_C04_M04;SF_S1_C04_M04;SF_S2_C04_M04;SF_S3_C04_M04;SF_S4_C04_M04;STAT_PLC_C04_M03;STAT_PLC_C04_M04,0.01293103448275862,H2S,True,111,279.713698,253521,5868374,False,0.0,8.306476,,l_SW_C04_M04_CTRL_SW_C04_M04_SENS,383.6425,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1365.803168,44617728,0.7835404017747893,True,66.977306,profiles/L_ROR/l_SW_C04_M04_CTRL_SW_C04_M04_SENS.json,cbcb6a93f4257ed402b34da3767d917769baaf0222f66587d58e910ffba3f31b,True,1,928,32c95883522a10253f2e1ec9c852608eff7f56e670a4521a0552191fab71114a,L,L_ROR,8822367a35a9fb923ab841fd87992af523c90941cee098f331251696398e3fb7,928,1.0,103.92880199999996,253170,5867806,b59e4d6b0dc0e087aa369c9836dae38a602c094b828c9210e3c04cbeb9b78568,True,SUCCESS_H2S,False,ROR,1070.161963,True,545.141355
5,COORD_CC_C05_PLC_C05_M01;COORD_CC_C05_PLC_C05_M02;IC_PREV_CC_C06;STAT_PLC_C05_M01;STAT_PLC_C05_M02,0.005387931034482759,H2S,True,112,279.653895,242348,5635564,False,0.0,7.907794,,l_SW_C05_CC_SW_C05_M01_ACT,367.799971,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1365.803168,43511808,0.7435637277713505,True,50.298561,profiles/L_ROR/l_SW_C05_CC_SW_C05_M01_ACT.json,3b083b567a97a323c14064f6e78fce6a4fcc6dd3992d60d6e958f4be862bb861,True,1,928,f77e15034da16bb6d6c09626ab6ee8db2b024cad722b3fb37f26eaa96f73b32c,L,L_ROR,90141623cca0c8fe19eadfc4680bc05014b29fa19bee9ed063e2215d1be08566,928,1.0,88.14607600000005,242077,5635128,b09af759dd8f20b4d07388c7f357287f2e88aedfd71b4968f7fd1191f19e6a2a,True,SUCCESS_H2S,False,ROR,1015.561695,True,528.43413
4,COORD_CC_C05_PLC_C05_M03;COORD_CC_C05_PLC_C05_M04;STAT_PLC_C05_M03;STAT_PLC_C05_M04,0.004310344827586207,H2S,True,113,280.016688,242745,5649309,False,0.0,8.035242,,l_SW_C05_CC_SW_C05_M04_SENS,411.541013,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1365.803168,43372544,0.7844234331136066,True,58.597363,profiles/L_ROR/l_SW_C05_CC_SW_C05_M04_SENS.json,cc45806e01fd402515c5751907c8d6dea850fa36e24998a327d0241921230d31,True,1,928,7c2b6f5b0971dc886ecbd454b33a8c572c506937c2b66c20c9644bf4b133d3ab,L,L_ROR,657d98d38a0e026ac2981301bcf9798e9dee3b41600d81e71483c0eb0d0def2b,928,1.0,131.52432500000003,242508,5648887,4029a91ca36431a16de098e94e479bf9dcd225236ca2e2a1038de3b5dd31963b,True,SUCCESS_H2S,False,ROR,1071.36801,True,531.638535
8,CMD_PLC_C05_M01_A1_C05_M01;CMD_PLC_C05_M01_A2_C05_M01;CMD_PLC_C05_M01_A3_C05_M01;CMD_PLC_C05_M01_A4_C05_M01;COORD_CC_C05_PLC_C05_M01;COORD_CC_C05_PLC_C05_M02;STAT_PLC_C05_M01;STAT_PLC_C05_M02,0.008620689655172414,H2S,True,114,272.12341699999996,250766,5833526,False,0.0,7.83781,,l_SW_C05_M01_ACT_SW_C05_M01_CTRL,361.497023,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1365.803168,44474368,0.7715501857731817,True,54.582311,profiles/L_ROR/l_SW_C05_M01_ACT_SW_C05_M01_CTRL.json,428f253ff89f9de3b5c46bb11b64faa9a083a31698f84350e735050ec38012a9,True,1,928,40e4a87206b7359633fe825e2ab3fbc11d7edf149271c6b5a0e89df37e0756c4,L,L_ROR,b87a7ae2c30379ec85723288850ede8cc7986e1d52f947f7c2cf6da0e4c73376,928,1.0,89.37360600000005,250440,5832973,6ec253bd8f6a9eafdaf9b137c86bd69ce2b5638542af52e7f1b6e7208cb04818,True,SUCCESS_H2S,False,ROR,1053.785688,True,566.791992
10,COORD_CC_C05_PLC_C05_M02;SC_S1_C05_M01;SC_S2_C05_M01;SC_S3_C05_M01;SC_S4_C05_M01;SF_S1_C05_M01;SF_S2_C05_M01;SF_S3_C05_M01;SF_S4_C05_M01;STAT_PLC_C05_M02,0.010775862068965518,H2S,True,115,274.48654500000004,253271,5855079,False,0.0,7.78999,,l_SW_C05_M01_CTRL_SW_C05_M01_SENS,384.794713,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1365.803168,44568576,0.7824697533576083,True,44.941184,profiles/L_ROR/l_SW_C05_M01_CTRL_SW_C05_M01_SENS.json,dbf80e1fa6c9c81786e0a7c5fb764682d4944e1dfa92d98a3b7c0030d83a5499,True,1,928,fd2213a562c8121a076e10c5badd1b399c0f51bc2e0517aeb74cd32eb91c8193,L,L_ROR,774f356add59bc4fe4bf2292c8d096382da02ca02572306bad5a376bc7a5a775,928,1.0,110.30816799999997,252941,5854557,5328c7d4378714845b167553637e4d6e24e08dc508149729c33db284c4f1aed7,True,SUCCESS_H2S,False,ROR,1068.699668,True,567.711382
2,COORD_CC_C05_PLC_C05_M02;STAT_PLC_C05_M02,0.0021551724137931034,H2S,True,116,271.510569,242208,5634727,False,0.0,7.742395,,l_SW_C05_M01_SENS_SW_C05_M02_ACT,359.767364,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1365.803168,43487232,0.74306920336562,True,44.21778,profiles/L_ROR/l_SW_C05_M01_SENS_SW_C05_M02_ACT.json,9be75ee4a6abd333fc63bc9f8918588cae49d56699461f6ca11b759f9c362db5,True,1,928,086b3b1377b885956bcd72a07a656b92b8a8138f473f4e7a3bfc1d5f461561fe,L,L_ROR,87cfa34568ac95cd51228b85db956de57cc0b19009ec1ecff7c49520d74c3402,928,1.0,88.25679500000001,241942,5634336,4d3061d014d84d3736967068ec8a9b01fb6aa5ca9d32186ff13a8d3bbd94356f,True,SUCCESS_H2S,False,ROR,1014.886272,True,543.236524
6,CMD_PLC_C05_M02_A1_C05_M02;CMD_PLC_C05_M02_A2_C05_M02;CMD_PLC_C05_M02_A3_C05_M02;CMD_PLC_C05_M02_A4_C05_M02;COORD_CC_C05_PLC_C05_M02;STAT_PLC_C05_M02,0.00646551724137931,H2S,True,117,276.809313,250068,5819629,False,0.0,7.827108,,l_SW_C05_M02_ACT_SW_C05_M02_CTRL,380.055677,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1365.803168,44433408,0.790181346980153,True,62.766268,profiles/L_ROR/l_SW_C05_M02_ACT_SW_C05_M02_CTRL.json,8124a4e72a4eaaa14fca0957531b0cb572a79fbe1216ab87d450671756004b73,True,1,928,746dc5e9df03b59f8453eab2963608c1191dbb87c49978e94ef89f142ad3a51d,L,L_ROR,bce09619cda1823dd20d2f3c17a9812462e93c7c5db4d37523f0725973fba55f,928,1.0,103.24636400000003,249749,5819122,0e0f48885772bb69a2b95e0412319a72dbaadf0ba450d63473f3d2caf39c74d0,True,SUCCESS_H2S,False,ROR,1079.232187,True,564.60881
8,SC_S1_C05_M02;SC_S2_C05_M02;SC_S3_C05_M02;SC_S4_C05_M02;SF_S1_C05_M02;SF_S2_C05_M02;SF_S3_C05_M02;SF_S4_C05_M02,0.008620689655172414,H2S,True,118,275.20595399999996,252734,5848057,False,0.0,7.787768,,l_SW_C05_M02_CTRL_SW_C05_M02_SENS,371.075265,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1365.803168,44392448,0.7720373467459992,True,70.410714,profiles/L_ROR/l_SW_C05_M02_CTRL_SW_C05_M02_SENS.json,ab16601b00631f1a124695fc3bee7c11af1db11eaf410e4bbe1a598cfbbee144,True,1,928,043445840023c7f1601062e752e72a99babd71ddc631bc5d22300e665e034764,L,L_ROR,703c8ec175585adb9f6e8abb9c44ed0060b70b774e7e76d429073f905304f85d,928,1.0,95.86931100000004,252417,5847581,8008c9c99fda26db2df436dbcfddb3c7a70b3263f3faa995d0acd6cd5772933f,True,SUCCESS_H2S,False,ROR,1054.451054,True,535.622951
4,CMD_PLC_C05_M03_A1_C05_M03;CMD_PLC_C05_M03_A2_C05_M03;CMD_PLC_C05_M03_A3_C05_M03;CMD_PLC_C05_M03_A4_C05_M03,0.004310344827586207,H2S,True,119,270.83272400000004,249743,5814183,False,0.0,7.689859,,l_SW_C05_M03_ACT_SW_C05_M03_CTRL,370.02547,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1365.803168,44253184,0.7600537144163368,True,47.147952,profiles/L_ROR/l_SW_C05_M03_ACT_SW_C05_M03_CTRL.json,8a224c6a26e76f8df6795e59e6e692f94489001a3562e24eb936897db7121975,True,1,928,cb4451dd350351205fcb9b93df9037a3d1a278b6989dbcd1b3b556c0098ce936,L,L_ROR,667ad48ee7154c6d489df7d2d76557fc9ff2f04bdbe365ee6854d284d8622205,928,1.0,99.19274599999994,249460,5813722,704890a4e3a7a2c39a4498a16aaf9b6e4f9cd3148edbf0b7192215228699f38b,True,SUCCESS_H2S,False,ROR,1038.083771,True,552.51963
10,COORD_CC_C05_PLC_C05_M03;SC_S1_C05_M03;SC_S2_C05_M03;SC_S3_C05_M03;SC_S4_C05_M03;SF_S1_C05_M03;SF_S2_C05_M03;SF_S3_C05_M03;SF_S4_C05_M03;STAT_PLC_C05_M03,0.010775862068965518,H2S,True,120,281.306654,253035,5854578,False,0.0,8.214344,,l_SW_C05_M03_CTRL_SW_C05_M03_SENS,377.357479,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1365.803168,44408832,0.767978476383209,True,48.961066,profiles/L_ROR/l_SW_C05_M03_CTRL_SW_C05_M03_SENS.json,278d384e5e94a15f7f8bbaa4e75f24a605f893bbb437d9dbe68d3d474d8478d4,True,1,928,20d18a954f7a12b45eccd00ce0b3615af528293bffeb567b827fc876fd331c04,L,L_ROR,6e58f5aabc5ae3d21c9f33b8ef939ad2af81087370d068cec62bad7d2abd10a8,928,1.0,96.05082500000003,252689,5854056,1534133a190fa7eb4b386e28f1f59d3ea9086a82a3fee1a5e59e8b614c90cf2d,True,SUCCESS_H2S,False,ROR,1048.907436,True,550.867907
2,COORD_CC_C05_PLC_C05_M03;STAT_PLC_C05_M03,0.0021551724137931034,H2S,True,121,280.41666,242163,5634479,False,0.0,7.950718,,l_SW_C05_M03_SENS_SW_C05_M04_ACT,383.337408,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1365.803168,43327488,0.755220541412597,True,57.579346,profiles/L_ROR/l_SW_C05_M03_SENS_SW_C05_M04_ACT.json,91a0ef00486dafd7a0a9b1a340889355685cf97880aeb71997dfbb8567a5fc3c,True,1,928,930d4c5705c4f0a1fa57790a9a2837a197ccf0cbaf6c8ddab228569d4db6d97d,L,L_ROR,0f0e13d94a52ee2445cd59d84d9adfc81714da0ef8d0e00af7e20013918dbc09,928,1.0,102.920748,241902,5634088,1d55accfc7c98330626d1c2715117af5895f50f6df57cc288453789bb5d94697,True,SUCCESS_H2S,False,ROR,1031.482608,True,523.431115
6,CMD_PLC_C05_M04_A1_C05_M04;CMD_PLC_C05_M04_A2_C05_M04;CMD_PLC_C05_M04_A3_C05_M04;CMD_PLC_C05_M04_A4_C05_M04;COORD_CC_C05_PLC_C05_M03;STAT_PLC_C05_M03,0.00646551724137931,H2S,True,122,269.509746,250015,5818293,False,0.0,8.729447,,l_SW_C05_M04_ACT_SW_C05_M04_CTRL,361.111491,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1365.803168,44429312,0.7836896978115665,True,48.743617,profiles/L_ROR/l_SW_C05_M04_ACT_SW_C05_M04_CTRL.json,aa82455ef67ad5918b479c8e34c32ab1f901f653583807ac619f7b4abdbe3fcb,True,1,928,70a8b4ee01f197ed9f5e52d7abee7089d45c2413194198f5c40b1b867574c770,L,L_ROR,2a3183fba3f9c4bd77fab513e5d95937bb5c7a507671d5a0fe519310e3353574,928,1.0,91.601745,249701,5817786,8b05c4083b58acdf8e6c66cf5fdc0ac0e52583c6890963ad65c62ff6a03066af,True,SUCCESS_H2S,False,ROR,1070.365872,True,569.638047
12,COORD_CC_C05_PLC_C05_M03;COORD_CC_C05_PLC_C05_M04;SC_S1_C05_M04;SC_S2_C05_M04;SC_S3_C05_M04;SC_S4_C05_M04;SF_S1_C05_M04;SF_S2_C05_M04;SF_S3_C05_M04;SF_S4_C05_M04;STAT_PLC_C05_M03;STAT_PLC_C05_M04,0.01293103448275862,H2S,True,123,268.284236,253715,5868137,False,0.0,7.66293,,l_SW_C05_M04_CTRL_SW_C05_M04_SENS,366.920518,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1365.803168,44621824,0.816640765765159,True,53.974665,profiles/L_ROR/l_SW_C05_M04_CTRL_SW_C05_M04_SENS.json,d2bb09adb2d07e9be2f82833d0fd320a6f5b00c4f15a7a4408c9ceb42fe52bd9,True,1,928,48e7d21c8a93a1cdc91056f8cf2a36ec54b994e3c9b219d5d0d1afacf9a2939e,L,L_ROR,359eaac07feeb19e528c15b6a54204169876cc30e0d2b6f89fea235093183ad5,928,1.0,98.636282,253371,5867569,5c3cad9cf95b505e7196e5cc3f50b18af9c8534cb986ebea4c329b5a84363ee2,True,SUCCESS_H2S,False,ROR,1115.370545,True,615.770419
5,COORD_CC_C06_PLC_C06_M01;COORD_CC_C06_PLC_C06_M02;IC_PREV_CC_C07;STAT_PLC_C06_M01;STAT_PLC_C06_M02,0.005387931034482759,H2S,True,124,279.631841,242358,5635566,False,0.0,8.019193,,l_SW_C06_CC_SW_C06_M01_ACT,373.144726,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1365.803168,43356160,0.7543603120416836,True,58.525595,profiles/L_ROR/l_SW_C06_CC_SW_C06_M01_ACT.json,fdc055341fbcb794a598e4decd0ddff74338d168902d43360b2f4a31e028754e,True,1,928,4a4c7486d6160ba874c926100e0e350a3e9afd76cacd6ea82c92248e57b61fb1,L,L_ROR,bb3311f0d2ddf8a57b281a9c99b0717ffb05bb9a95e880ec1204fefd444219a9,928,1.0,93.51288499999998,242088,5635130,97e5d9019df3bb0820e4dc8f09f3abe07fbafdd1f3a82497fdc65236887dba97,True,SUCCESS_H2S,False,ROR,1030.307704,True,530.035982
4,COORD_CC_C06_PLC_C06_M03;COORD_CC_C06_PLC_C06_M04;STAT_PLC_C06_M03;STAT_PLC_C06_M04,0.004310344827586207,H2S,True,125,266.062081,242763,5649521,False,0.0,8.149569,,l_SW_C06_CC_SW_C06_M04_SENS,360.772935,False,0cd2d39b9ab3999bdbbe7304a7051ca98a51d813131ec9fa7eee74407629483d,True,1365.803168,43380736,0.7683448000319766,True,63.338572,profiles/L_ROR/l_SW_C06_CC_SW_C06_M04_SENS.json,763c048285f8ec117e2bbb467cad3d146dc76251f43d33c7d05df476c0a0c7eb,True,1,928,dce8ebcce47439a87e74f4f7323b9767e1cf2ef8a9ccf95b6fece7e602118ba2,L,L_ROR,ee0d803470abd1aa979e5df6282be1a846a82dd40fc618ad2870a2248baca364,928,1.0,94.71085400000004,242516,5649099,43257e805a87ab860dad4ffda5229efeb568bb6e1400fe25ff6a68a37ab3f1c4,True,SUCCESS_H2S,False,ROR,1049.407762,True,556.011877
