HNF_busy_ns,HNF_busy_share_of_scheduled,HNF_distinct_flow_count,backend,egress_destination,egress_source,physical_link_id,scenario,scheduled_busy_fraction_of_8ms,scheduled_busy_ns,scheduled_distinct_flow_count,scope
0,0.0,0,H2S,SW_C15_M04_ACT,SW_C15_M03_SENS,l_SW_C15_M03_SENS_SW_C15_M04_ACT,L_ROR,0.0013,10400,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C15_M03_SENS,SW_C15_M04_ACT,l_SW_C15_M03_SENS_SW_C15_M04_ACT,L_ROR,0.00065,5200,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C15_M04_CTRL,SW_C15_M04_ACT,l_SW_C15_M04_ACT_SW_C15_M04_CTRL,L_ROR,0.0013,10400,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C15_M04_ACT,SW_C15_M04_CTRL,l_SW_C15_M04_ACT_SW_C15_M04_CTRL,L_ROR,0.00725,58000,4,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C15_M04_SENS,SW_C15_M04_CTRL,l_SW_C15_M04_CTRL_SW_C15_M04_SENS,L_ROR,0.0026,20800,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C15_M04_CTRL,SW_C15_M04_SENS,l_SW_C15_M04_CTRL_SW_C15_M04_SENS,L_ROR,0.0133,106400,10,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C16_M01_ACT,SW_C16_CC,l_SW_C16_CC_SW_C16_M01_ACT,L_ROR,0.0013,10400,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C16_CC,SW_C16_M01_ACT,l_SW_C16_CC_SW_C16_M01_ACT,L_ROR,0.0026,20800,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C16_M04_SENS,SW_C16_CC,l_SW_C16_CC_SW_C16_M04_SENS,L_ROR,0.0013,10400,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C16_CC,SW_C16_M04_SENS,l_SW_C16_CC_SW_C16_M04_SENS,L_ROR,0.0026,20800,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C16_M01_CTRL,SW_C16_M01_ACT,l_SW_C16_M01_ACT_SW_C16_M01_CTRL,L_ROR,0.0013,10400,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C16_M01_ACT,SW_C16_M01_CTRL,l_SW_C16_M01_ACT_SW_C16_M01_CTRL,L_ROR,0.0114,91200,6,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C16_M01_SENS,SW_C16_M01_CTRL,l_SW_C16_M01_CTRL_SW_C16_M01_SENS,L_ROR,0.00065,5200,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C16_M01_CTRL,SW_C16_M01_SENS,l_SW_C16_M01_CTRL_SW_C16_M01_SENS,L_ROR,0.0133,106400,9,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C16_M02_ACT,SW_C16_M01_SENS,l_SW_C16_M01_SENS_SW_C16_M02_ACT,L_ROR,0.00065,5200,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C16_M01_SENS,SW_C16_M02_ACT,l_SW_C16_M01_SENS_SW_C16_M02_ACT,L_ROR,0.0013,10400,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C16_M02_CTRL,SW_C16_M02_ACT,l_SW_C16_M02_ACT_SW_C16_M02_CTRL,L_ROR,0.00065,5200,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C16_M02_ACT,SW_C16_M02_CTRL,l_SW_C16_M02_ACT_SW_C16_M02_CTRL,L_ROR,0.0101,80800,5,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C16_M02_CTRL,SW_C16_M02_SENS,l_SW_C16_M02_CTRL_SW_C16_M02_SENS,L_ROR,0.012,96000,8,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C16_M03_ACT,SW_C16_M03_CTRL,l_SW_C16_M03_ACT_SW_C16_M03_CTRL,L_ROR,0.0066,52800,3,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C16_M03_SENS,SW_C16_M03_CTRL,l_SW_C16_M03_CTRL_SW_C16_M03_SENS,L_ROR,0.0013,10400,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C16_M03_CTRL,SW_C16_M03_SENS,l_SW_C16_M03_CTRL_SW_C16_M03_SENS,L_ROR,0.01265,101200,9,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C16_M04_ACT,SW_C16_M03_SENS,l_SW_C16_M03_SENS_SW_C16_M04_ACT,L_ROR,0.0013,10400,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C16_M03_SENS,SW_C16_M04_ACT,l_SW_C16_M03_SENS_SW_C16_M04_ACT,L_ROR,0.00065,5200,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C16_M04_CTRL,SW_C16_M04_ACT,l_SW_C16_M04_ACT_SW_C16_M04_CTRL,L_ROR,0.0013,10400,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C16_M04_ACT,SW_C16_M04_CTRL,l_SW_C16_M04_ACT_SW_C16_M04_CTRL,L_ROR,0.00945,75600,5,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C16_M04_SENS,SW_C16_M04_CTRL,l_SW_C16_M04_CTRL_SW_C16_M04_SENS,L_ROR,0.0026,20800,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C16_M04_CTRL,SW_C16_M04_SENS,l_SW_C16_M04_CTRL_SW_C16_M04_SENS,L_ROR,0.0133,106400,10,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C01_M01,SW_C01_M01_ACT,a_A1_C01_M01_SW_C01_M01_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C01_M02,SW_C01_M02_ACT,a_A1_C01_M02_SW_C01_M02_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C01_M03,SW_C01_M03_ACT,a_A1_C01_M03_SW_C01_M03_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C01_M04,SW_C01_M04_ACT,a_A1_C01_M04_SW_C01_M04_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C02_M01,SW_C02_M01_ACT,a_A1_C02_M01_SW_C02_M01_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C02_M02,SW_C02_M02_ACT,a_A1_C02_M02_SW_C02_M02_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C02_M03,SW_C02_M03_ACT,a_A1_C02_M03_SW_C02_M03_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C02_M04,SW_C02_M04_ACT,a_A1_C02_M04_SW_C02_M04_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C03_M01,SW_C03_M01_ACT,a_A1_C03_M01_SW_C03_M01_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C03_M02,SW_C03_M02_ACT,a_A1_C03_M02_SW_C03_M02_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C03_M03,SW_C03_M03_ACT,a_A1_C03_M03_SW_C03_M03_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C03_M04,SW_C03_M04_ACT,a_A1_C03_M04_SW_C03_M04_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C04_M01,SW_C04_M01_ACT,a_A1_C04_M01_SW_C04_M01_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C04_M02,SW_C04_M02_ACT,a_A1_C04_M02_SW_C04_M02_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C04_M03,SW_C04_M03_ACT,a_A1_C04_M03_SW_C04_M03_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C04_M04,SW_C04_M04_ACT,a_A1_C04_M04_SW_C04_M04_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C05_M01,SW_C05_M01_ACT,a_A1_C05_M01_SW_C05_M01_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C05_M02,SW_C05_M02_ACT,a_A1_C05_M02_SW_C05_M02_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C05_M03,SW_C05_M03_ACT,a_A1_C05_M03_SW_C05_M03_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C05_M04,SW_C05_M04_ACT,a_A1_C05_M04_SW_C05_M04_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C06_M01,SW_C06_M01_ACT,a_A1_C06_M01_SW_C06_M01_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C06_M02,SW_C06_M02_ACT,a_A1_C06_M02_SW_C06_M02_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C06_M03,SW_C06_M03_ACT,a_A1_C06_M03_SW_C06_M03_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C06_M04,SW_C06_M04_ACT,a_A1_C06_M04_SW_C06_M04_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C07_M01,SW_C07_M01_ACT,a_A1_C07_M01_SW_C07_M01_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C07_M02,SW_C07_M02_ACT,a_A1_C07_M02_SW_C07_M02_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C07_M03,SW_C07_M03_ACT,a_A1_C07_M03_SW_C07_M03_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C07_M04,SW_C07_M04_ACT,a_A1_C07_M04_SW_C07_M04_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C08_M01,SW_C08_M01_ACT,a_A1_C08_M01_SW_C08_M01_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C08_M02,SW_C08_M02_ACT,a_A1_C08_M02_SW_C08_M02_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C08_M03,SW_C08_M03_ACT,a_A1_C08_M03_SW_C08_M03_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C08_M04,SW_C08_M04_ACT,a_A1_C08_M04_SW_C08_M04_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C09_M01,SW_C09_M01_ACT,a_A1_C09_M01_SW_C09_M01_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C09_M02,SW_C09_M02_ACT,a_A1_C09_M02_SW_C09_M02_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C09_M03,SW_C09_M03_ACT,a_A1_C09_M03_SW_C09_M03_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C09_M04,SW_C09_M04_ACT,a_A1_C09_M04_SW_C09_M04_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C10_M01,SW_C10_M01_ACT,a_A1_C10_M01_SW_C10_M01_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C10_M02,SW_C10_M02_ACT,a_A1_C10_M02_SW_C10_M02_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C10_M03,SW_C10_M03_ACT,a_A1_C10_M03_SW_C10_M03_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C10_M04,SW_C10_M04_ACT,a_A1_C10_M04_SW_C10_M04_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C11_M01,SW_C11_M01_ACT,a_A1_C11_M01_SW_C11_M01_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C11_M02,SW_C11_M02_ACT,a_A1_C11_M02_SW_C11_M02_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C11_M03,SW_C11_M03_ACT,a_A1_C11_M03_SW_C11_M03_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C11_M04,SW_C11_M04_ACT,a_A1_C11_M04_SW_C11_M04_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C12_M01,SW_C12_M01_ACT,a_A1_C12_M01_SW_C12_M01_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C12_M02,SW_C12_M02_ACT,a_A1_C12_M02_SW_C12_M02_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C12_M03,SW_C12_M03_ACT,a_A1_C12_M03_SW_C12_M03_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C12_M04,SW_C12_M04_ACT,a_A1_C12_M04_SW_C12_M04_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C13_M01,SW_C13_M01_ACT,a_A1_C13_M01_SW_C13_M01_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C13_M02,SW_C13_M02_ACT,a_A1_C13_M02_SW_C13_M02_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C13_M03,SW_C13_M03_ACT,a_A1_C13_M03_SW_C13_M03_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C13_M04,SW_C13_M04_ACT,a_A1_C13_M04_SW_C13_M04_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C14_M01,SW_C14_M01_ACT,a_A1_C14_M01_SW_C14_M01_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C14_M02,SW_C14_M02_ACT,a_A1_C14_M02_SW_C14_M02_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C14_M03,SW_C14_M03_ACT,a_A1_C14_M03_SW_C14_M03_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C14_M04,SW_C14_M04_ACT,a_A1_C14_M04_SW_C14_M04_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C15_M01,SW_C15_M01_ACT,a_A1_C15_M01_SW_C15_M01_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C15_M02,SW_C15_M02_ACT,a_A1_C15_M02_SW_C15_M02_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C15_M03,SW_C15_M03_ACT,a_A1_C15_M03_SW_C15_M03_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C15_M04,SW_C15_M04_ACT,a_A1_C15_M04_SW_C15_M04_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C16_M01,SW_C16_M01_ACT,a_A1_C16_M01_SW_C16_M01_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C16_M02,SW_C16_M02_ACT,a_A1_C16_M02_SW_C16_M02_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C16_M03,SW_C16_M03_ACT,a_A1_C16_M03_SW_C16_M03_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A1_C16_M04,SW_C16_M04_ACT,a_A1_C16_M04_SW_C16_M04_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A2_C01_M01,SW_C01_M01_ACT,a_A2_C01_M01_SW_C01_M01_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A2_C01_M02,SW_C01_M02_ACT,a_A2_C01_M02_SW_C01_M02_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A2_C01_M03,SW_C01_M03_ACT,a_A2_C01_M03_SW_C01_M03_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A2_C01_M04,SW_C01_M04_ACT,a_A2_C01_M04_SW_C01_M04_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A2_C02_M01,SW_C02_M01_ACT,a_A2_C02_M01_SW_C02_M01_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A2_C02_M02,SW_C02_M02_ACT,a_A2_C02_M02_SW_C02_M02_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,CELF,A2_C02_M03,SW_C02_M03_ACT,a_A2_C02_M03_SW_C02_M03_ACT,L_ROR,0.0022,17600,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
